longitude,latitude,time
-93.77916,29.61295,Thu Jan  3 17:29:15 2019
-93.77916,29.61284,Thu Jan  3 17:32:18 2019
-93.77916,29.61283,Thu Jan  3 17:35:14 2019
-93.77914,29.61298,Thu Jan  3 17:38:11 2019
-93.77915,29.61313,Thu Jan  3 17:41:14 2019
-93.77913,29.61307,Thu Jan  3 17:44:16 2019
-93.77916,29.61306,Thu Jan  3 17:47:13 2019
-93.77907,29.61313,Thu Jan  3 17:50:16 2019
-93.77905,29.61328,Thu Jan  3 17:53:15 2019
-93.77902,29.61339,Thu Jan  3 17:56:18 2019
-93.77897,29.61349,Thu Jan  3 17:59:16 2019
-93.77892,29.61358,Thu Jan  3 18:02:18 2019
-93.77887,29.61362,Thu Jan  3 18:05:12 2019
-93.77882,29.61369,Thu Jan  3 18:08:17 2019
-93.77883,29.61374,Thu Jan  3 18:11:16 2019
-93.77878,29.61378,Thu Jan  3 18:14:16 2019
-93.77872,29.61379,Thu Jan  3 18:17:11 2019
-93.77869,29.61387,Thu Jan  3 18:20:11 2019
-93.7786,29.61404,Thu Jan  3 18:23:11 2019
-93.7785,29.61379,Thu Jan  3 18:26:15 2019
-93.77861,29.61295,Thu Jan  3 18:29:15 2019
-93.77835,29.61202,Thu Jan  3 18:32:14 2019
-93.7781,29.61135,Thu Jan  3 18:35:15 2019
-93.77798,29.6112,Thu Jan  3 18:38:17 2019
-93.77794,29.61122,Thu Jan  3 18:41:13 2019
-93.77778,29.61118,Thu Jan  3 18:44:15 2019
-93.77755,29.6111,Thu Jan  3 18:47:16 2019
-93.77729,29.61111,Thu Jan  3 18:50:15 2019
-93.77705,29.61106,Thu Jan  3 18:56:14 2019
-93.777,29.61105,Thu Jan  3 18:59:17 2019
-93.77701,29.61109,Thu Jan  3 19:02:15 2019
-93.77703,29.61109,Thu Jan  3 19:05:19 2019
-93.77718,29.61103,Thu Jan  3 19:08:14 2019
-93.77723,29.61104,Thu Jan  3 19:11:20 2019
-93.77718,29.61106,Thu Jan  3 19:14:16 2019
-93.77702,29.6111,Thu Jan  3 19:17:21 2019
-93.77708,29.61111,Thu Jan  3 19:20:16 2019
-93.77708,29.61108,Thu Jan  3 19:23:12 2019
-93.77709,29.61115,Thu Jan  3 19:26:12 2019
-93.77713,29.61107,Thu Jan  3 19:29:53 2019
-93.77716,29.61106,Thu Jan  3 19:30:54 2019
-93.77718,29.61105,Thu Jan  3 19:32:01 2019
-93.77716,29.61104,Thu Jan  3 19:33:02 2019
-93.77716,29.61103,Thu Jan  3 19:34:09 2019
-93.77712,29.61105,Thu Jan  3 19:35:31 2019
-93.77712,29.61106,Thu Jan  3 19:36:42 2019
-93.7771,29.61108,Thu Jan  3 19:38:02 2019
-93.77709,29.61107,Thu Jan  3 19:39:07 2019
-93.77705,29.61108,Thu Jan  3 19:40:10 2019
-93.77706,29.61113,Thu Jan  3 19:41:34 2019
-93.77715,29.61145,Thu Jan  3 19:42:42 2019
-93.77714,29.61183,Thu Jan  3 19:43:59 2019
-93.77709,29.61214,Thu Jan  3 19:45:08 2019
-93.77705,29.61267,Thu Jan  3 19:46:15 2019
-93.77662,29.61347,Thu Jan  3 19:47:24 2019
-93.77567,29.61391,Thu Jan  3 19:48:25 2019
-93.7742,29.61373,Thu Jan  3 19:49:42 2019
-93.77265,29.61207,Thu Jan  3 19:51:41 2019
-93.77237,29.61073,Thu Jan  3 19:52:50 2019
-93.77217,29.60944,Thu Jan  3 19:53:55 2019
-93.77183,29.60743,Thu Jan  3 19:55:32 2019
-93.77209,29.60614,Thu Jan  3 19:56:34 2019
-93.77252,29.60474,Thu Jan  3 19:57:48 2019
-93.77297,29.60345,Thu Jan  3 19:59:05 2019
-93.77339,29.60257,Thu Jan  3 20:00:02 2019
-93.77378,29.60158,Thu Jan  3 20:01:06 2019
-93.77416,29.60063,Thu Jan  3 20:02:10 2019
-93.77451,29.59971,Thu Jan  3 20:03:14 2019
-93.77483,29.59875,Thu Jan  3 20:04:16 2019
-93.77515,29.59748,Thu Jan  3 20:05:30 2019
-93.77541,29.59635,Thu Jan  3 20:06:31 2019
-93.77565,29.59483,Thu Jan  3 20:07:51 2019
-93.77615,29.59352,Thu Jan  3 20:08:52 2019
-93.77728,29.59201,Thu Jan  3 20:10:02 2019
-93.77895,29.59082,Thu Jan  3 20:11:05 2019
-93.78147,29.59,Thu Jan  3 20:12:16 2019
-93.78404,29.58987,Thu Jan  3 20:13:18 2019
-93.78686,29.58995,Thu Jan  3 20:14:20 2019
-93.79033,29.59016,Thu Jan  3 20:15:32 2019
-93.79378,29.5905,Thu Jan  3 20:16:42 2019
-93.79793,29.59159,Thu Jan  3 20:18:14 2019
-93.80019,29.59346,Thu Jan  3 20:19:29 2019
-93.80158,29.5953,Thu Jan  3 20:20:31 2019
-93.80284,29.59719,Thu Jan  3 20:21:32 2019
-93.80424,29.5997,Thu Jan  3 20:22:49 2019
-93.80555,29.60204,Thu Jan  3 20:24:01 2019
-93.80663,29.60412,Thu Jan  3 20:25:04 2019
-93.80761,29.60624,Thu Jan  3 20:26:08 2019
-93.80872,29.60873,Thu Jan  3 20:27:21 2019
-93.80968,29.61089,Thu Jan  3 20:28:24 2019
-93.811,29.61364,Thu Jan  3 20:29:45 2019
-93.81204,29.61578,Thu Jan  3 20:30:48 2019
-93.81327,29.61813,Thu Jan  3 20:31:57 2019
-93.81442,29.62043,Thu Jan  3 20:33:04 2019
-93.81556,29.62286,Thu Jan  3 20:34:14 2019
-93.81655,29.62497,Thu Jan  3 20:35:15 2019
-93.8176,29.62725,Thu Jan  3 20:36:21 2019
-93.81869,29.62953,Thu Jan  3 20:37:27 2019
-93.82016,29.63242,Thu Jan  3 20:38:51 2019
-93.82138,29.63471,Thu Jan  3 20:39:59 2019
-93.82241,29.63675,Thu Jan  3 20:41:00 2019
-93.82325,29.63911,Thu Jan  3 20:42:08 2019
-93.82379,29.64143,Thu Jan  3 20:43:12 2019
-93.82447,29.64381,Thu Jan  3 20:44:19 2019
-93.82527,29.64669,Thu Jan  3 20:45:41 2019
-93.82585,29.64887,Thu Jan  3 20:46:42 2019
-93.82638,29.65108,Thu Jan  3 20:47:43 2019
-93.82708,29.65366,Thu Jan  3 20:48:55 2019
-93.82762,29.65577,Thu Jan  3 20:50:01 2019
-93.82832,29.65828,Thu Jan  3 20:51:26 2019
-93.82897,29.66045,Thu Jan  3 20:52:43 2019
-93.82984,29.6634,Thu Jan  3 20:54:30 2019
-93.8303,29.6651,Thu Jan  3 20:55:32 2019
-93.83089,29.66772,Thu Jan  3 20:57:02 2019
-93.83125,29.66964,Thu Jan  3 20:58:12 2019
-93.83165,29.6715,Thu Jan  3 20:59:21 2019
-93.83202,29.6726,Thu Jan  3 21:00:01 2019
-93.83267,29.67447,Thu Jan  3 21:01:12 2019
-93.83321,29.67631,Thu Jan  3 21:02:21 2019
-93.83376,29.67827,Thu Jan  3 21:03:32 2019
-93.83431,29.68014,Thu Jan  3 21:04:41 2019
-93.83478,29.68208,Thu Jan  3 21:05:51 2019
-93.83517,29.68378,Thu Jan  3 21:06:52 2019
-93.83576,29.68637,Thu Jan  3 21:08:26 2019
-93.83641,29.68805,Thu Jan  3 21:09:32 2019
-93.83737,29.68974,Thu Jan  3 21:10:41 2019
-93.83853,29.69141,Thu Jan  3 21:11:51 2019
-93.83955,29.69278,Thu Jan  3 21:12:52 2019
-93.84137,29.69539,Thu Jan  3 21:14:41 2019
-93.84295,29.6976,Thu Jan  3 21:16:12 2019
-93.84418,29.69926,Thu Jan  3 21:17:22 2019
-93.84568,29.7012,Thu Jan  3 21:18:42 2019
-93.8475,29.70347,Thu Jan  3 21:20:12 2019
-93.85001,29.7065,Thu Jan  3 21:22:12 2019
-93.85149,29.70817,Thu Jan  3 21:23:22 2019
-93.85403,29.7112,Thu Jan  3 21:25:22 2019
-93.85553,29.71329,Thu Jan  3 21:26:41 2019
-93.85853,29.71727,Thu Jan  3 21:29:12 2019
-93.86095,29.72054,Thu Jan  3 21:31:12 2019
-93.86325,29.72357,Thu Jan  3 21:33:02 2019
-93.86478,29.72588,Thu Jan  3 21:34:21 2019
-93.86612,29.72801,Thu Jan  3 21:35:32 2019
-93.86808,29.73136,Thu Jan  3 21:37:21 2019
-93.86934,29.73357,Thu Jan  3 21:38:32 2019
-93.871,29.73617,Thu Jan  3 21:39:59 2019
-93.87365,29.73867,Thu Jan  3 21:41:42 2019
-93.87626,29.74104,Thu Jan  3 21:43:21 2019
-93.87806,29.74279,Thu Jan  3 21:44:33 2019
-93.87982,29.74476,Thu Jan  3 21:45:51 2019
