longitude,latitude,time
-89.2429,28.78575,Thu Jan  7 09:22:30 2021
-89.24288,28.7857,Thu Jan  7 09:23:41 2021
-89.24278,28.78578,Thu Jan  7 09:24:51 2021
-89.2428,28.78578,Thu Jan  7 09:26:00 2021
-89.24285,28.78577,Thu Jan  7 09:27:10 2021
-89.24292,28.78572,Thu Jan  7 09:28:20 2021
-89.24287,28.78572,Thu Jan  7 09:29:31 2021
-89.24283,28.78573,Thu Jan  7 09:30:40 2021
-89.24285,28.78577,Thu Jan  7 09:31:41 2021
-89.24293,28.7857,Thu Jan  7 09:32:50 2021
-89.24292,28.78577,Thu Jan  7 09:34:00 2021
-89.24283,28.78578,Thu Jan  7 09:35:12 2021
-89.2427,28.78582,Thu Jan  7 09:36:21 2021
-89.24263,28.7858,Thu Jan  7 09:37:30 2021
-89.24262,28.78578,Thu Jan  7 09:38:40 2021
-89.24267,28.78578,Thu Jan  7 09:39:52 2021
-89.24267,28.78583,Thu Jan  7 09:41:00 2021
-89.24267,28.7858,Thu Jan  7 09:42:10 2021
-89.2426,28.78585,Thu Jan  7 09:43:21 2021
-89.24258,28.7858,Thu Jan  7 09:44:31 2021
-89.24263,28.78583,Thu Jan  7 09:45:41 2021
-89.24278,28.78578,Thu Jan  7 09:46:50 2021
-89.24288,28.78578,Thu Jan  7 09:48:01 2021
-89.24275,28.7858,Thu Jan  7 09:49:10 2021
-89.24242,28.78587,Thu Jan  7 09:50:20 2021
-89.24205,28.78588,Thu Jan  7 09:51:30 2021
-89.24183,28.78587,Thu Jan  7 09:52:31 2021
-89.24182,28.78587,Thu Jan  7 09:53:41 2021
-89.24195,28.78585,Thu Jan  7 09:54:50 2021
-89.24202,28.78588,Thu Jan  7 09:56:01 2021
-89.24187,28.78588,Thu Jan  7 09:57:10 2021
-89.24168,28.78587,Thu Jan  7 09:58:11 2021
-89.24158,28.78585,Thu Jan  7 09:59:21 2021
-89.24157,28.78585,Thu Jan  7 10:00:11 2021
-89.24147,28.78582,Thu Jan  7 10:01:20 2021
-89.24133,28.78578,Thu Jan  7 10:02:30 2021
-89.24102,28.7857,Thu Jan  7 10:03:40 2021
-89.24063,28.7855,Thu Jan  7 10:04:50 2021
-89.24038,28.7853,Thu Jan  7 10:06:01 2021
-89.24023,28.78515,Thu Jan  7 10:07:10 2021
-89.24,28.78508,Thu Jan  7 10:08:11 2021
-89.23988,28.78498,Thu Jan  7 10:09:21 2021
-89.23988,28.78502,Thu Jan  7 10:10:31 2021
-89.24,28.7851,Thu Jan  7 10:11:41 2021
-89.24008,28.78518,Thu Jan  7 10:12:51 2021
-89.24013,28.7852,Thu Jan  7 10:14:01 2021
-89.24013,28.78525,Thu Jan  7 10:15:12 2021
-89.24015,28.78522,Thu Jan  7 10:16:21 2021
-89.24017,28.78523,Thu Jan  7 10:17:30 2021
-89.24017,28.78523,Thu Jan  7 10:18:40 2021
-89.24018,28.78527,Thu Jan  7 10:19:50 2021
-89.24037,28.78535,Thu Jan  7 10:21:01 2021
-89.2405,28.78548,Thu Jan  7 10:22:11 2021
-89.2406,28.78552,Thu Jan  7 10:23:20 2021
-89.2406,28.78553,Thu Jan  7 10:24:31 2021
-89.24058,28.78552,Thu Jan  7 10:25:40 2021
-89.24057,28.78552,Thu Jan  7 10:27:11 2021
-89.24062,28.78553,Thu Jan  7 10:28:22 2021
-89.24063,28.78553,Thu Jan  7 10:29:31 2021
-89.24062,28.78552,Thu Jan  7 10:30:40 2021
-89.24053,28.78547,Thu Jan  7 10:31:52 2021
-89.24058,28.7855,Thu Jan  7 10:33:00 2021
-89.24058,28.7855,Thu Jan  7 10:34:10 2021
-89.24057,28.7855,Thu Jan  7 10:35:22 2021
-89.24057,28.78552,Thu Jan  7 10:36:31 2021
-89.24058,28.7855,Thu Jan  7 10:37:40 2021
-89.24058,28.7855,Thu Jan  7 10:39:10 2021
-89.24053,28.78545,Thu Jan  7 10:40:31 2021
-89.24038,28.78537,Thu Jan  7 10:41:40 2021
-89.2402,28.78527,Thu Jan  7 10:43:01 2021
-89.24013,28.78522,Thu Jan  7 10:44:10 2021
-89.24013,28.7852,Thu Jan  7 10:45:20 2021
-89.24022,28.78527,Thu Jan  7 10:46:21 2021
-89.24022,28.78528,Thu Jan  7 10:47:31 2021
-89.24017,28.78517,Thu Jan  7 10:48:40 2021
-89.24012,28.78515,Thu Jan  7 10:49:52 2021
-89.24008,28.78513,Thu Jan  7 10:51:11 2021
-89.24008,28.78515,Thu Jan  7 10:52:21 2021
-89.24018,28.7852,Thu Jan  7 10:53:41 2021
-89.24023,28.78525,Thu Jan  7 10:54:50 2021
-89.24023,28.78525,Thu Jan  7 10:56:01 2021
-89.2402,28.78523,Thu Jan  7 10:57:10 2021
-89.24013,28.78518,Thu Jan  7 10:58:31 2021
-89.24002,28.7851,Thu Jan  7 10:59:41 2021
-89.23998,28.78505,Thu Jan  7 11:00:10 2021
-89.23998,28.78502,Thu Jan  7 11:01:20 2021
-89.23997,28.78503,Thu Jan  7 11:02:31 2021
-89.24,28.7851,Thu Jan  7 11:03:41 2021
-89.2401,28.78518,Thu Jan  7 11:04:52 2021
-89.24025,28.78527,Thu Jan  7 11:06:02 2021
-89.24038,28.7854,Thu Jan  7 11:07:11 2021
-89.24053,28.78548,Thu Jan  7 11:08:21 2021
-89.2406,28.78552,Thu Jan  7 11:09:31 2021
-89.2406,28.78552,Thu Jan  7 11:10:41 2021
-89.24062,28.7855,Thu Jan  7 11:11:51 2021
-89.24068,28.78553,Thu Jan  7 11:13:02 2021
-89.24078,28.78558,Thu Jan  7 11:14:10 2021
-89.24083,28.7856,Thu Jan  7 11:15:31 2021
-89.2409,28.78562,Thu Jan  7 11:16:41 2021
-89.24093,28.78565,Thu Jan  7 11:17:51 2021
-89.2409,28.78565,Thu Jan  7 11:19:01 2021
-89.24097,28.78565,Thu Jan  7 11:20:20 2021
-89.24093,28.78565,Thu Jan  7 11:21:32 2021
-89.24088,28.78565,Thu Jan  7 11:22:40 2021
-89.24082,28.78563,Thu Jan  7 11:23:50 2021
-89.24077,28.78555,Thu Jan  7 11:25:00 2021
-89.24072,28.78555,Thu Jan  7 11:26:11 2021
-89.24077,28.78555,Thu Jan  7 11:27:12 2021
-89.2408,28.78557,Thu Jan  7 11:28:21 2021
-89.24072,28.78552,Thu Jan  7 11:29:31 2021
-89.24063,28.7855,Thu Jan  7 11:30:32 2021
-89.24048,28.78545,Thu Jan  7 11:31:41 2021
-89.24037,28.78535,Thu Jan  7 11:32:51 2021
-89.24027,28.78532,Thu Jan  7 11:34:01 2021
-89.24037,28.78535,Thu Jan  7 11:35:10 2021
-89.24045,28.78542,Thu Jan  7 11:36:22 2021
-89.24057,28.78547,Thu Jan  7 11:37:31 2021
-89.24062,28.78548,Thu Jan  7 11:38:41 2021
-89.2406,28.78543,Thu Jan  7 11:39:50 2021
-89.24055,28.78542,Thu Jan  7 11:40:51 2021
-89.24052,28.78547,Thu Jan  7 11:42:01 2021
-89.2406,28.78552,Thu Jan  7 11:43:11 2021
-89.24068,28.78557,Thu Jan  7 11:44:20 2021
-89.24072,28.78555,Thu Jan  7 11:45:32 2021
-89.24073,28.78553,Thu Jan  7 11:46:41 2021
-89.24068,28.78557,Thu Jan  7 11:48:01 2021
-89.24083,28.78558,Thu Jan  7 11:49:11 2021
-89.24102,28.78567,Thu Jan  7 11:50:20 2021
-89.24117,28.78573,Thu Jan  7 11:51:30 2021
-89.24123,28.78577,Thu Jan  7 11:52:51 2021
-89.24115,28.78562,Thu Jan  7 11:54:01 2021
-89.24093,28.78548,Thu Jan  7 11:55:11 2021
-89.2407,28.78538,Thu Jan  7 11:56:20 2021
-89.24057,28.78528,Thu Jan  7 11:57:21 2021
-89.2405,28.78525,Thu Jan  7 11:58:32 2021
-89.24058,28.78528,Thu Jan  7 11:59:41 2021
-89.24062,28.7853,Thu Jan  7 12:00:00 2021
-89.24082,28.78543,Thu Jan  7 12:01:10 2021
-89.24103,28.7855,Thu Jan  7 12:02:21 2021
-89.24108,28.7855,Thu Jan  7 12:03:30 2021
-89.241,28.78543,Thu Jan  7 12:04:31 2021
-89.24075,28.78543,Thu Jan  7 12:05:42 2021
-89.24042,28.78543,Thu Jan  7 12:06:51 2021
-89.24028,28.78535,Thu Jan  7 12:07:52 2021
-89.24042,28.78537,Thu Jan  7 12:09:11 2021
-89.24053,28.78547,Thu Jan  7 12:10:20 2021
-89.2407,28.78555,Thu Jan  7 12:11:30 2021
-89.2408,28.78562,Thu Jan  7 12:12:41 2021
-89.24082,28.78558,Thu Jan  7 12:13:50 2021
-89.2407,28.78555,Thu Jan  7 12:15:00 2021
-89.24068,28.78552,Thu Jan  7 12:16:10 2021
-89.24065,28.78552,Thu Jan  7 12:17:32 2021
-89.24058,28.7855,Thu Jan  7 12:18:41 2021
-89.24055,28.78545,Thu Jan  7 12:19:42 2021
-89.24047,28.78542,Thu Jan  7 12:20:51 2021
-89.24033,28.78535,Thu Jan  7 12:22:01 2021
-89.24028,28.78527,Thu Jan  7 12:23:12 2021
-89.24027,28.78525,Thu Jan  7 12:24:20 2021
-89.24033,28.7853,Thu Jan  7 12:25:31 2021
-89.24037,28.78537,Thu Jan  7 12:26:40 2021
-89.2404,28.78535,Thu Jan  7 12:27:51 2021
-89.24025,28.78527,Thu Jan  7 12:29:01 2021
-89.2401,28.78515,Thu Jan  7 12:30:10 2021
-89.24005,28.78508,Thu Jan  7 12:31:21 2021
-89.23998,28.78505,Thu Jan  7 12:32:31 2021
-89.23993,28.78495,Thu Jan  7 12:33:40 2021
-89.23985,28.78482,Thu Jan  7 12:34:50 2021
-89.23973,28.78473,Thu Jan  7 12:36:01 2021
-89.23965,28.78468,Thu Jan  7 12:37:11 2021
-89.23968,28.78472,Thu Jan  7 12:38:21 2021
-89.2397,28.78477,Thu Jan  7 12:39:31 2021
-89.23977,28.78485,Thu Jan  7 12:40:41 2021
-89.23973,28.7848,Thu Jan  7 12:41:51 2021
-89.2397,28.78472,Thu Jan  7 12:43:02 2021
-89.23958,28.78462,Thu Jan  7 12:44:11 2021
-89.23955,28.78452,Thu Jan  7 12:45:21 2021
-89.23953,28.7845,Thu Jan  7 12:46:31 2021
-89.23953,28.78453,Thu Jan  7 12:47:41 2021
-89.23962,28.78462,Thu Jan  7 12:48:42 2021
-89.23972,28.78473,Thu Jan  7 12:49:50 2021
-89.23967,28.78477,Thu Jan  7 12:50:51 2021
-89.2397,28.7848,Thu Jan  7 12:52:00 2021
-89.23973,28.78482,Thu Jan  7 12:53:12 2021
-89.23973,28.78485,Thu Jan  7 12:54:21 2021
-89.23972,28.78483,Thu Jan  7 12:55:31 2021
-89.2397,28.78477,Thu Jan  7 12:56:41 2021
-89.23963,28.7847,Thu Jan  7 12:57:50 2021
-89.23962,28.78472,Thu Jan  7 12:59:00 2021
-89.23962,28.7847,Thu Jan  7 13:00:11 2021
-89.23968,28.78473,Thu Jan  7 13:01:21 2021
-89.2397,28.78473,Thu Jan  7 13:02:31 2021
-89.23962,28.78467,Thu Jan  7 13:03:40 2021
-89.23952,28.78455,Thu Jan  7 13:04:51 2021
-89.2395,28.7845,Thu Jan  7 13:06:02 2021
-89.23958,28.78462,Thu Jan  7 13:07:11 2021
-89.23963,28.78475,Thu Jan  7 13:08:21 2021
-89.23967,28.78477,Thu Jan  7 13:09:22 2021
-89.2397,28.78475,Thu Jan  7 13:10:31 2021
-89.23965,28.7847,Thu Jan  7 13:11:40 2021
-89.23957,28.78463,Thu Jan  7 13:12:41 2021
-89.23958,28.78462,Thu Jan  7 13:13:51 2021
-89.2396,28.7847,Thu Jan  7 13:15:01 2021
-89.23958,28.78472,Thu Jan  7 13:16:11 2021
-89.23962,28.78472,Thu Jan  7 13:17:20 2021
-89.23963,28.78472,Thu Jan  7 13:18:31 2021
-89.23963,28.78472,Thu Jan  7 13:19:40 2021
-89.23962,28.7847,Thu Jan  7 13:20:51 2021
-89.23967,28.78478,Thu Jan  7 13:22:01 2021
-89.23967,28.78482,Thu Jan  7 13:23:10 2021
-89.23972,28.78482,Thu Jan  7 13:24:11 2021
-89.23973,28.78482,Thu Jan  7 13:25:21 2021
-89.23968,28.7848,Thu Jan  7 13:26:31 2021
-89.23967,28.78473,Thu Jan  7 13:27:40 2021
-89.23965,28.78468,Thu Jan  7 13:28:50 2021
-89.23965,28.78473,Thu Jan  7 13:30:01 2021
-89.23972,28.78485,Thu Jan  7 13:31:11 2021
-89.23987,28.78495,Thu Jan  7 13:32:20 2021
-89.23987,28.785,Thu Jan  7 13:33:31 2021
-89.23983,28.78487,Thu Jan  7 13:34:40 2021
-89.2397,28.78472,Thu Jan  7 13:35:51 2021
-89.23958,28.78463,Thu Jan  7 13:37:02 2021
-89.23958,28.78458,Thu Jan  7 13:38:10 2021
-89.23963,28.78462,Thu Jan  7 13:39:21 2021
-89.23962,28.78462,Thu Jan  7 13:40:31 2021
-89.23955,28.78458,Thu Jan  7 13:42:20 2021
-89.23962,28.78465,Thu Jan  7 13:43:31 2021
-89.23967,28.78473,Thu Jan  7 13:44:40 2021
-89.2397,28.78478,Thu Jan  7 13:45:50 2021
-89.2397,28.78473,Thu Jan  7 13:46:51 2021
-89.2396,28.78463,Thu Jan  7 13:48:00 2021
-89.23953,28.78452,Thu Jan  7 13:49:01 2021
-89.2395,28.78445,Thu Jan  7 13:50:11 2021
-89.23952,28.78447,Thu Jan  7 13:51:20 2021
-89.23953,28.78453,Thu Jan  7 13:52:31 2021
-89.23957,28.78455,Thu Jan  7 13:53:40 2021
-89.23953,28.78452,Thu Jan  7 13:54:51 2021
-89.23953,28.7845,Thu Jan  7 13:56:00 2021
-89.23948,28.78453,Thu Jan  7 13:57:10 2021
-89.23908,28.78467,Thu Jan  7 13:58:21 2021
-89.2384,28.78492,Thu Jan  7 13:59:30 2021
-89.2377,28.78515,Thu Jan  7 14:00:21 2021
-89.2366,28.78555,Thu Jan  7 14:01:30 2021
-89.23522,28.78595,Thu Jan  7 14:02:40 2021
-89.23383,28.78607,Thu Jan  7 14:03:43 2021
-89.23277,28.78582,Thu Jan  7 14:04:45 2021
-89.23218,28.78557,Thu Jan  7 14:05:47 2021
-89.23165,28.78558,Thu Jan  7 14:06:51 2021
-89.23068,28.78587,Thu Jan  7 14:08:01 2021
-89.22975,28.78627,Thu Jan  7 14:09:02 2021
-89.2287,28.78692,Thu Jan  7 14:10:12 2021
-89.22772,28.78773,Thu Jan  7 14:11:21 2021
-89.22693,28.7887,Thu Jan  7 14:12:31 2021
-89.22635,28.78978,Thu Jan  7 14:13:40 2021
-89.22573,28.79105,Thu Jan  7 14:14:50 2021
-89.22532,28.79272,Thu Jan  7 14:16:10 2021
-89.2253,28.79432,Thu Jan  7 14:17:21 2021
-89.2254,28.79577,Thu Jan  7 14:18:22 2021
-89.22567,28.7976,Thu Jan  7 14:19:30 2021
-89.2263,28.79972,Thu Jan  7 14:20:41 2021
-89.22752,28.80175,Thu Jan  7 14:21:52 2021
-89.22932,28.8038,Thu Jan  7 14:23:02 2021
-89.2315,28.80603,Thu Jan  7 14:24:21 2021
-89.23385,28.80767,Thu Jan  7 14:25:30 2021
-89.23662,28.80857,Thu Jan  7 14:26:40 2021
-89.2395,28.80923,Thu Jan  7 14:27:50 2021
-89.2428,28.80975,Thu Jan  7 14:29:10 2021
-89.24585,28.80955,Thu Jan  7 14:30:20 2021
-89.24848,28.80855,Thu Jan  7 14:31:30 2021
-89.25098,28.80712,Thu Jan  7 14:32:40 2021
-89.25345,28.80558,Thu Jan  7 14:33:50 2021
-89.2567,28.80395,Thu Jan  7 14:35:11 2021
-89.25948,28.80267,Thu Jan  7 14:36:21 2021
-89.26235,28.80137,Thu Jan  7 14:37:30 2021
-89.26523,28.8,Thu Jan  7 14:38:42 2021
-89.26797,28.79868,Thu Jan  7 14:39:50 2021
-89.27082,28.79725,Thu Jan  7 14:41:00 2021
-89.2737,28.79585,Thu Jan  7 14:42:12 2021
-89.27648,28.79443,Thu Jan  7 14:43:20 2021
-89.27932,28.79303,Thu Jan  7 14:44:30 2021
-89.28218,28.79157,Thu Jan  7 14:45:40 2021
-89.28505,28.79017,Thu Jan  7 14:46:51 2021
-89.2879,28.7887,Thu Jan  7 14:48:00 2021
-89.2909,28.78727,Thu Jan  7 14:49:11 2021
-89.29427,28.78557,Thu Jan  7 14:50:31 2021
-89.29768,28.7839,Thu Jan  7 14:51:51 2021
-89.30057,28.78243,Thu Jan  7 14:53:01 2021
-89.30352,28.78093,Thu Jan  7 14:54:10 2021
-89.30648,28.77942,Thu Jan  7 14:55:21 2021
-89.30938,28.77793,Thu Jan  7 14:56:30 2021
-89.31277,28.77622,Thu Jan  7 14:57:52 2021
-89.31612,28.7745,Thu Jan  7 14:59:11 2021
-89.31865,28.77317,Thu Jan  7 15:00:11 2021
-89.32173,28.77162,Thu Jan  7 15:01:21 2021
-89.32478,28.7701,Thu Jan  7 15:02:30 2021
-89.32775,28.76857,Thu Jan  7 15:03:41 2021
-89.33082,28.76697,Thu Jan  7 15:04:50 2021
-89.3338,28.76542,Thu Jan  7 15:06:01 2021
-89.33682,28.76383,Thu Jan  7 15:07:10 2021
-89.33998,28.76218,Thu Jan  7 15:08:21 2021
-89.34307,28.76057,Thu Jan  7 15:09:31 2021
-89.34607,28.75898,Thu Jan  7 15:10:40 2021
-89.34922,28.75765,Thu Jan  7 15:11:50 2021
-89.35255,28.75653,Thu Jan  7 15:13:01 2021
-89.35583,28.75547,Thu Jan  7 15:14:10 2021
-89.35927,28.75442,Thu Jan  7 15:15:21 2021
-89.36257,28.75333,Thu Jan  7 15:16:31 2021
-89.36583,28.75223,Thu Jan  7 15:17:40 2021
-89.36875,28.75125,Thu Jan  7 15:18:41 2021
-89.37208,28.75057,Thu Jan  7 15:19:50 2021
-89.37537,28.75103,Thu Jan  7 15:21:01 2021
-89.37822,28.75222,Thu Jan  7 15:22:10 2021
-89.38008,28.75395,Thu Jan  7 15:23:11 2021
-89.38152,28.75667,Thu Jan  7 15:24:21 2021
-89.38298,28.75937,Thu Jan  7 15:25:31 2021
-89.38442,28.76152,Thu Jan  7 15:26:32 2021
-89.38615,28.76397,Thu Jan  7 15:27:41 2021
-89.38795,28.76638,Thu Jan  7 15:28:51 2021
-89.38983,28.76888,Thu Jan  7 15:30:01 2021
-89.39163,28.77137,Thu Jan  7 15:31:10 2021
-89.39335,28.77387,Thu Jan  7 15:32:20 2021
-89.39487,28.77603,Thu Jan  7 15:33:21 2021
-89.39672,28.77865,Thu Jan  7 15:34:31 2021
-89.39847,28.78122,Thu Jan  7 15:35:40 2021
-89.40033,28.78383,Thu Jan  7 15:36:50 2021
-89.40215,28.7863,Thu Jan  7 15:38:01 2021
-89.40405,28.78882,Thu Jan  7 15:39:10 2021
-89.40597,28.7914,Thu Jan  7 15:40:22 2021
-89.40778,28.794,Thu Jan  7 15:41:31 2021
-89.4095,28.79647,Thu Jan  7 15:42:41 2021
-89.41122,28.79895,Thu Jan  7 15:43:51 2021
-89.41285,28.80132,Thu Jan  7 15:45:00 2021
-89.41435,28.80342,Thu Jan  7 15:46:01 2021
-89.416,28.8058,Thu Jan  7 15:47:11 2021
-89.41768,28.80818,Thu Jan  7 15:48:21 2021
-89.41932,28.81053,Thu Jan  7 15:49:31 2021
-89.42098,28.8129,Thu Jan  7 15:50:40 2021
-89.4227,28.81528,Thu Jan  7 15:51:51 2021
-89.42405,28.81778,Thu Jan  7 15:53:00 2021
-89.42543,28.82087,Thu Jan  7 15:54:22 2021
-89.42628,28.8237,Thu Jan  7 15:55:30 2021
-89.4265,28.82677,Thu Jan  7 15:56:41 2021
-89.42638,28.82995,Thu Jan  7 15:57:52 2021
-89.42607,28.83308,Thu Jan  7 15:59:01 2021
-89.42528,28.83675,Thu Jan  7 16:00:21 2021
-89.42452,28.84003,Thu Jan  7 16:01:32 2021
-89.42368,28.84318,Thu Jan  7 16:02:41 2021
-89.42277,28.84637,Thu Jan  7 16:03:50 2021
-89.42202,28.8491,Thu Jan  7 16:04:51 2021
-89.42048,28.85245,Thu Jan  7 16:06:01 2021
-89.41757,28.8551,Thu Jan  7 16:07:10 2021
-89.41427,28.85777,Thu Jan  7 16:08:21 2021
-89.41143,28.85997,Thu Jan  7 16:09:22 2021
-89.40803,28.86263,Thu Jan  7 16:10:31 2021
-89.40502,28.86507,Thu Jan  7 16:11:41 2021
-89.40227,28.86725,Thu Jan  7 16:12:50 2021
-89.39983,28.86897,Thu Jan  7 16:13:52 2021
-89.39685,28.87063,Thu Jan  7 16:15:01 2021
-89.39395,28.87237,Thu Jan  7 16:16:10 2021
-89.39088,28.87377,Thu Jan  7 16:17:21 2021
-89.38787,28.87495,Thu Jan  7 16:18:31 2021
-89.38487,28.87578,Thu Jan  7 16:19:41 2021
-89.38185,28.87658,Thu Jan  7 16:20:52 2021
-89.37907,28.8773,Thu Jan  7 16:22:01 2021
-89.37633,28.87798,Thu Jan  7 16:23:10 2021
-89.3736,28.87863,Thu Jan  7 16:24:21 2021
-89.37105,28.87928,Thu Jan  7 16:25:30 2021
-89.36845,28.87995,Thu Jan  7 16:26:42 2021
-89.36587,28.88052,Thu Jan  7 16:27:52 2021
-89.36333,28.88098,Thu Jan  7 16:29:01 2021
-89.36103,28.88122,Thu Jan  7 16:30:03 2021
-89.35925,28.88177,Thu Jan  7 16:31:04 2021
-89.3578,28.88248,Thu Jan  7 16:32:10 2021
-89.35675,28.88335,Thu Jan  7 16:33:21 2021
-89.35572,28.88443,Thu Jan  7 16:34:31 2021
-89.35475,28.88565,Thu Jan  7 16:35:40 2021
-89.35393,28.88693,Thu Jan  7 16:36:51 2021
-89.35342,28.88828,Thu Jan  7 16:38:01 2021
-89.3531,28.8895,Thu Jan  7 16:39:11 2021
-89.35288,28.89073,Thu Jan  7 16:40:21 2021
-89.35292,28.89172,Thu Jan  7 16:41:31 2021
-89.35327,28.89265,Thu Jan  7 16:42:40 2021
-89.35372,28.89363,Thu Jan  7 16:43:50 2021
-89.35433,28.89473,Thu Jan  7 16:45:00 2021
-89.355,28.89567,Thu Jan  7 16:46:10 2021
-89.35563,28.8965,Thu Jan  7 16:47:21 2021
-89.35622,28.89732,Thu Jan  7 16:48:31 2021
-89.35678,28.89842,Thu Jan  7 16:49:41 2021
-89.35728,28.89972,Thu Jan  7 16:50:51 2021
-89.35763,28.90128,Thu Jan  7 16:52:00 2021
-89.35752,28.90322,Thu Jan  7 16:53:11 2021
-89.35718,28.90512,Thu Jan  7 16:54:20 2021
-89.35683,28.90698,Thu Jan  7 16:55:31 2021
-89.35637,28.90853,Thu Jan  7 16:56:42 2021
-89.35592,28.9099,Thu Jan  7 16:57:50 2021
-89.35532,28.91113,Thu Jan  7 16:59:00 2021
-89.35487,28.9121,Thu Jan  7 17:00:11 2021
-89.3543,28.9128,Thu Jan  7 17:01:21 2021
-89.35357,28.91327,Thu Jan  7 17:02:31 2021
-89.35282,28.91355,Thu Jan  7 17:03:32 2021
-89.35183,28.91393,Thu Jan  7 17:04:42 2021
-89.35087,28.9145,Thu Jan  7 17:05:51 2021
-89.3501,28.91528,Thu Jan  7 17:07:00 2021
-89.34955,28.91622,Thu Jan  7 17:08:10 2021
-89.34927,28.91697,Thu Jan  7 17:09:11 2021
-89.3489,28.91753,Thu Jan  7 17:10:21 2021
-89.34838,28.91782,Thu Jan  7 17:11:31 2021
-89.34787,28.91798,Thu Jan  7 17:12:35 2021
-89.34727,28.91813,Thu Jan  7 17:13:41 2021
-89.34645,28.91808,Thu Jan  7 17:14:51 2021
-89.3459,28.9179,Thu Jan  7 17:15:52 2021
-89.3454,28.91762,Thu Jan  7 17:17:02 2021
-89.34502,28.9173,Thu Jan  7 17:18:10 2021
-89.3448,28.91703,Thu Jan  7 17:19:20 2021
-89.34455,28.91685,Thu Jan  7 17:20:31 2021
-89.34403,28.91687,Thu Jan  7 17:21:41 2021
-89.34313,28.91712,Thu Jan  7 17:22:50 2021
-89.34197,28.91737,Thu Jan  7 17:23:54 2021
-89.34055,28.9173,Thu Jan  7 17:24:55 2021
-89.33913,28.91682,Thu Jan  7 17:25:58 2021
-89.3381,28.91603,Thu Jan  7 17:27:00 2021
-89.33738,28.91495,Thu Jan  7 17:28:10 2021
-89.337,28.91375,Thu Jan  7 17:29:21 2021
-89.337,28.91267,Thu Jan  7 17:30:30 2021
-89.33725,28.91177,Thu Jan  7 17:31:40 2021
-89.33773,28.91118,Thu Jan  7 17:32:44 2021
-89.33827,28.91113,Thu Jan  7 17:33:46 2021
-89.33858,28.9118,Thu Jan  7 17:34:51 2021
-89.33843,28.91305,Thu Jan  7 17:36:01 2021
-89.33862,28.91422,Thu Jan  7 17:37:11 2021
-89.33883,28.91512,Thu Jan  7 17:38:12 2021
-89.339,28.91597,Thu Jan  7 17:39:21 2021
-89.33922,28.91668,Thu Jan  7 17:40:30 2021
-89.33952,28.91722,Thu Jan  7 17:41:41 2021
-89.33983,28.9173,Thu Jan  7 17:42:45 2021
-89.34017,28.91657,Thu Jan  7 17:44:11 2021
-89.33988,28.91532,Thu Jan  7 17:45:20 2021
-89.33962,28.9142,Thu Jan  7 17:46:21 2021
-89.33952,28.91313,Thu Jan  7 17:47:22 2021
-89.33933,28.91222,Thu Jan  7 17:48:31 2021
-89.33905,28.91132,Thu Jan  7 17:49:41 2021
-89.33877,28.91057,Thu Jan  7 17:50:51 2021
-89.33837,28.91012,Thu Jan  7 17:51:55 2021
-89.3378,28.90972,Thu Jan  7 17:53:06 2021
-89.33755,28.90948,Thu Jan  7 17:54:08 2021
-89.33758,28.90983,Thu Jan  7 17:55:16 2021
-89.3376,28.91067,Thu Jan  7 17:56:26 2021
-89.33763,28.91148,Thu Jan  7 17:57:36 2021
-89.33782,28.91195,Thu Jan  7 17:58:45 2021
-89.33803,28.91227,Thu Jan  7 17:59:49 2021
-89.3381,28.91228,Thu Jan  7 18:00:06 2021
-89.33817,28.91178,Thu Jan  7 18:01:16 2021
-89.33778,28.91077,Thu Jan  7 18:02:25 2021
-89.33755,28.90958,Thu Jan  7 18:03:36 2021
-89.33755,28.90853,Thu Jan  7 18:04:47 2021
-89.33777,28.90773,Thu Jan  7 18:05:55 2021
-89.33817,28.90743,Thu Jan  7 18:06:56 2021
-89.3388,28.90723,Thu Jan  7 18:08:07 2021
-89.3395,28.9074,Thu Jan  7 18:09:17 2021
-89.3402,28.90803,Thu Jan  7 18:10:25 2021
-89.34088,28.90893,Thu Jan  7 18:11:36 2021
-89.34162,28.90973,Thu Jan  7 18:12:47 2021
-89.34245,28.91037,Thu Jan  7 18:13:55 2021
-89.34352,28.91047,Thu Jan  7 18:15:06 2021
-89.3447,28.91072,Thu Jan  7 18:16:16 2021
-89.34597,28.91095,Thu Jan  7 18:17:27 2021
-89.34725,28.91113,Thu Jan  7 18:18:46 2021
-89.34815,28.91138,Thu Jan  7 18:19:56 2021
-89.34868,28.91173,Thu Jan  7 18:21:05 2021
-89.3489,28.91203,Thu Jan  7 18:22:06 2021
-89.349,28.91227,Thu Jan  7 18:23:15 2021
-89.34885,28.91268,Thu Jan  7 18:24:26 2021
-89.3483,28.9133,Thu Jan  7 18:25:46 2021
-89.34778,28.91403,Thu Jan  7 18:26:56 2021
-89.3475,28.91463,Thu Jan  7 18:28:07 2021
-89.34743,28.91517,Thu Jan  7 18:29:16 2021
-89.3474,28.91552,Thu Jan  7 18:30:26 2021
-89.34717,28.91563,Thu Jan  7 18:31:36 2021
-89.34693,28.91538,Thu Jan  7 18:32:46 2021
-89.34687,28.91492,Thu Jan  7 18:33:55 2021
-89.34675,28.91443,Thu Jan  7 18:35:06 2021
-89.34662,28.914,Thu Jan  7 18:36:16 2021
-89.34648,28.91375,Thu Jan  7 18:37:27 2021
