longitude,latitude,time,SOG,Angle Difference
-87.86084,32.51668,Mon Dec 31 16:49:55 2018,0.0,-52.099999999999994
-87.86083,32.51667,Mon Dec 31 16:51:04 2018,0.0,-51.80000000000001
-87.86083,32.51666,Mon Dec 31 16:52:14 2018,0.0,-104.19999999999999
-87.86083,32.51667,Mon Dec 31 16:53:24 2018,0.0,21.19999999999999
-87.86083,32.51667,Mon Dec 31 16:54:34 2018,0.0,-98.30000000000001
-87.86083,32.51667,Mon Dec 31 16:55:44 2018,0.0,-58.80000000000001
-87.86084,32.51667,Mon Dec 31 16:56:54 2018,0.0,-12.399999999999977
-87.86083,32.51667,Mon Dec 31 16:58:05 2018,0.0,1.8000000000000114
-87.86083,32.51667,Mon Dec 31 16:59:15 2018,0.0,45.89999999999998
-87.86083,32.51667,Mon Dec 31 17:00:05 2018,0.0,8.399999999999977
-87.86084,32.51667,Mon Dec 31 17:01:15 2018,0.0,-4.399999999999977
-87.86084,32.51667,Mon Dec 31 17:02:24 2018,0.0,2.0
-87.86084,32.51667,Mon Dec 31 17:03:34 2018,0.0,49.10000000000002
-87.86083,32.51668,Mon Dec 31 17:04:43 2018,0.0,-71.19999999999999
-87.86083,32.51668,Mon Dec 31 17:05:53 2018,0.0,-26.900000000000006
-87.86083,32.51668,Mon Dec 31 17:07:05 2018,0.0,-10.899999999999977
-87.86083,32.51668,Mon Dec 31 17:08:13 2018,0.0,1.6999999999999886
-87.86083,32.51668,Mon Dec 31 17:09:14 2018,0.0,77.69999999999999
-87.86084,32.51668,Mon Dec 31 17:10:24 2018,0.0,-45.099999999999994
-87.86084,32.51667,Mon Dec 31 17:11:34 2018,0.0,-113.19999999999999
-87.86084,32.51667,Mon Dec 31 17:12:44 2018,0.0,-25.099999999999994
-87.86084,32.51667,Mon Dec 31 17:13:53 2018,0.0,12.0
-87.86084,32.51667,Mon Dec 31 17:15:05 2018,0.0,16.80000000000001
-87.86084,32.51666,Mon Dec 31 17:16:14 2018,0.1,-76.5
-87.86086,32.51667,Mon Dec 31 17:17:25 2018,0.1,1.0
-87.86086,32.51667,Mon Dec 31 17:18:34 2018,0.1,30.100000000000023
-87.861,32.51667,Mon Dec 31 17:19:44 2018,0.4,-12.300000000000011
-87.86118,32.51666,Mon Dec 31 17:20:55 2018,0.5,1.0
-87.8614,32.51665,Mon Dec 31 17:22:05 2018,0.7,-36.0
-87.86157,32.5165,Mon Dec 31 17:23:14 2018,0.6,-67.1
-87.86181,32.51642,Mon Dec 31 17:24:24 2018,1.0,-35.099999999999994
-87.86236,32.51643,Mon Dec 31 17:25:34 2018,2.0,-11.399999999999977
-87.86322,32.5166,Mon Dec 31 17:26:44 2018,2.5,-8.600000000000023
-87.86418,32.5168,Mon Dec 31 17:27:53 2018,2.6,-9.399999999999977
-87.8651,32.51701,Mon Dec 31 17:29:05 2018,2.2,-12.300000000000011
-87.86587,32.51714,Mon Dec 31 17:30:14 2018,2.1,-19.5
-87.86669,32.5173,Mon Dec 31 17:31:24 2018,2.2,-18.399999999999977
-87.8675,32.51746,Mon Dec 31 17:32:34 2018,2.1,-16.30000000000001
-87.8682,32.51763,Mon Dec 31 17:33:35 2018,2.2,-14.600000000000023
-87.86901,32.51784,Mon Dec 31 17:34:45 2018,2.1,-14.5
-87.86965,32.51801,Mon Dec 31 17:35:54 2018,1.5,-16.69999999999999
-87.87023,32.51808,Mon Dec 31 17:37:04 2018,1.5,-25.0
-87.87074,32.51812,Mon Dec 31 17:38:14 2018,1.2,-28.100000000000023
-87.87112,32.51812,Mon Dec 31 17:39:24 2018,0.9,-29.30000000000001
-87.87144,32.51811,Mon Dec 31 17:40:25 2018,0.8,-32.39999999999998
-87.87168,32.51817,Mon Dec 31 17:41:33 2018,0.9,12.800000000000011
-87.87206,32.51833,Mon Dec 31 17:42:35 2018,1.9,11.100000000000023
-87.87276,32.51844,Mon Dec 31 17:43:43 2018,1.4,-11.800000000000011
-87.87302,32.51841,Mon Dec 31 17:44:55 2018,0.0,-48.400000000000006
-87.87305,32.51845,Mon Dec 31 17:46:03 2018,0.2,44.30000000000001
-87.8731,32.51851,Mon Dec 31 17:47:14 2018,0.3,25.399999999999977
-87.87319,32.51859,Mon Dec 31 17:48:23 2018,0.4,9.0
-87.8731,32.51859,Mon Dec 31 17:49:34 2018,0.6,175.7
-87.87277,32.51847,Mon Dec 31 17:50:44 2018,1.1,178.5
-87.87243,32.51834,Mon Dec 31 17:51:54 2018,0.8,-166.9
-87.87242,32.51828,Mon Dec 31 17:53:05 2018,0.1,-25.80000000000001
-87.87241,32.51829,Mon Dec 31 17:54:14 2018,0.0,49.39999999999998
-87.87247,32.51841,Mon Dec 31 17:55:25 2018,0.9,53.0
-87.87301,32.51872,Mon Dec 31 17:56:34 2018,1.9,16.19999999999999
-87.87339,32.51887,Mon Dec 31 17:57:45 2018,0.6,28.19999999999999
-87.87336,32.519,Mon Dec 31 17:58:53 2018,0.7,114.30000000000001
-87.87315,32.51911,Mon Dec 31 18:00:04 2018,0.5,156.2
-87.87293,32.5191,Mon Dec 31 18:01:15 2018,0.6,163.2
-87.8727,32.51905,Mon Dec 31 18:02:24 2018,0.6,179.2
-87.8725,32.51899,Mon Dec 31 18:03:34 2018,0.6,176.39999999999998
-87.8723,32.51892,Mon Dec 31 18:04:45 2018,0.6,-165.1
-87.87214,32.51877,Mon Dec 31 18:05:55 2018,0.6,-160.4
-87.87196,32.51861,Mon Dec 31 18:07:03 2018,0.7,-160.4
-87.87177,32.51848,Mon Dec 31 18:08:04 2018,0.8,-164.7
-87.87154,32.51829,Mon Dec 31 18:09:15 2018,0.8,-153.1
-87.87153,32.51812,Mon Dec 31 18:10:25 2018,0.1,-68.80000000000001
-87.87159,32.51811,Mon Dec 31 18:11:34 2018,0.2,-12.600000000000023
-87.87177,32.51823,Mon Dec 31 18:12:44 2018,1.0,26.19999999999999
-87.87241,32.51848,Mon Dec 31 18:13:53 2018,2.1,10.199999999999989
-87.87298,32.51859,Mon Dec 31 18:15:04 2018,0.9,-6.800000000000011
-87.87305,32.51856,Mon Dec 31 18:16:13 2018,0.3,-165.7
-87.87284,32.51849,Mon Dec 31 18:17:24 2018,0.8,-171.5
-87.87278,32.51838,Mon Dec 31 18:18:34 2018,0.3,-61.400000000000006
-87.87282,32.51839,Mon Dec 31 18:19:45 2018,0.1,-25.100000000000023
-87.87266,32.51838,Mon Dec 31 18:20:54 2018,0.6,171.60000000000002
-87.87243,32.51831,Mon Dec 31 18:22:04 2018,0.6,-172.7
-87.8724,32.51829,Mon Dec 31 18:23:05 2018,0.0,-10.199999999999989
-87.87241,32.51828,Mon Dec 31 18:24:14 2018,0.0,-19.100000000000023
-87.87241,32.51828,Mon Dec 31 18:25:23 2018,0.0,-44.900000000000006
-87.87242,32.51828,Mon Dec 31 18:26:33 2018,0.0,-43.80000000000001
-87.87241,32.51828,Mon Dec 31 18:27:45 2018,0.0,84.69999999999999
-87.87242,32.51828,Mon Dec 31 18:28:53 2018,0.1,2.1999999999999886
-87.87247,32.51831,Mon Dec 31 18:30:03 2018,0.2,17.100000000000023
