longitude,latitude,time
-157.86801,21.31,Sat Jan  2 09:41:30 2021
-157.86794,21.31007,Sat Jan  2 09:17:28 2021
-157.86797,21.31004,Sat Jan  2 09:29:31 2021
-157.86798,21.31005,Sat Jan  2 09:50:30 2021
-157.86798,21.31003,Sat Jan  2 09:56:28 2021
-157.86794,21.31006,Sat Jan  2 09:47:31 2021
-157.86793,21.31003,Sat Jan  2 10:02:29 2021
-157.86794,21.31008,Sat Jan  2 09:53:31 2021
-157.86794,21.31002,Sat Jan  2 10:05:30 2021
-157.86793,21.31001,Sat Jan  2 10:14:30 2021
-157.86794,21.31003,Sat Jan  2 10:26:30 2021
-157.86795,21.31,Sat Jan  2 10:08:28 2021
-157.86791,21.31004,Sat Jan  2 09:59:29 2021
-157.86796,21.31007,Sat Jan  2 10:23:31 2021
-157.86796,21.31,Sat Jan  2 10:35:31 2021
-157.86795,21.31003,Sat Jan  2 10:29:32 2021
-157.86792,21.31003,Sat Jan  2 10:44:32 2021
-157.86795,21.31006,Sat Jan  2 10:20:31 2021
-157.86794,21.31002,Sat Jan  2 10:41:33 2021
-157.86797,21.31008,Sat Jan  2 11:02:30 2021
-157.86793,21.31005,Sat Jan  2 10:50:31 2021
-157.86795,21.31006,Sat Jan  2 11:05:32 2021
-157.86796,21.31007,Sat Jan  2 10:53:32 2021
-157.86796,21.31003,Sat Jan  2 10:32:29 2021
-157.86794,21.31004,Sat Jan  2 10:38:31 2021
-157.86793,21.31007,Sat Jan  2 10:59:32 2021
-157.86797,21.31008,Sat Jan  2 11:08:30 2021
-157.86789,21.31002,Sat Jan  2 10:47:33 2021
-157.86796,21.31005,Sat Jan  2 11:11:33 2021
-157.86798,21.31005,Sat Jan  2 11:14:29 2021
-157.86795,21.31001,Sat Jan  2 11:29:34 2021
-157.86792,21.31005,Sat Jan  2 10:56:31 2021
-157.86796,21.31003,Sat Jan  2 11:17:35 2021
-157.86797,21.31004,Sat Jan  2 11:23:33 2021
-157.86797,21.31004,Sat Jan  2 11:32:31 2021
-157.868,21.31004,Sat Jan  2 11:35:33 2021
-157.86796,21.31003,Sat Jan  2 11:38:33 2021
-157.86798,21.30999,Sat Jan  2 11:47:32 2021
-157.86798,21.31,Sat Jan  2 11:50:34 2021
-157.86799,21.31,Sat Jan  2 11:53:32 2021
-157.86799,21.31002,Sat Jan  2 11:26:31 2021
-157.86798,21.31002,Sat Jan  2 12:02:33 2021
-157.868,21.31002,Sat Jan  2 11:56:35 2021
-157.86799,21.30998,Sat Jan  2 11:59:31 2021
-157.86799,21.31004,Sat Jan  2 11:41:32 2021
-157.86796,21.31004,Sat Jan  2 12:08:32 2021
-157.868,21.31003,Sat Jan  2 12:11:34 2021
-157.86797,21.31,Sat Jan  2 12:23:32 2021
-157.86795,21.31,Sat Jan  2 12:14:31 2021
-157.86795,21.31003,Sat Jan  2 12:17:33 2021
-157.86797,21.31001,Sat Jan  2 12:20:29 2021
-157.86795,21.31001,Sat Jan  2 12:29:32 2021
-157.86795,21.31004,Sat Jan  2 12:41:30 2021
-157.86799,21.31001,Sat Jan  2 12:38:32 2021
-157.86798,21.31004,Sat Jan  2 12:44:30 2021
-157.86796,21.31004,Sat Jan  2 12:32:31 2021
-157.86791,21.31006,Sat Jan  2 12:50:32 2021
-157.86796,21.31003,Sat Jan  2 12:47:31 2021
-157.86794,21.31006,Sat Jan  2 12:53:30 2021
-157.8679,21.31006,Sat Jan  2 12:56:32 2021
-157.8679,21.31003,Sat Jan  2 13:02:33 2021
-157.86793,21.31003,Sat Jan  2 12:59:32 2021
-157.86795,21.31005,Sat Jan  2 13:05:31 2021
-157.86797,21.31009,Sat Jan  2 13:14:34 2021
-157.86795,21.31005,Sat Jan  2 13:17:32 2021
-157.86796,21.31005,Sat Jan  2 13:23:33 2021
-157.86797,21.31008,Sat Jan  2 13:20:36 2021
-157.86799,21.31003,Sat Jan  2 13:11:30 2021
-157.86793,21.31004,Sat Jan  2 13:26:36 2021
-157.86793,21.31006,Sat Jan  2 13:29:31 2021
-157.86793,21.31008,Sat Jan  2 13:08:32 2021
-157.86796,21.31004,Sat Jan  2 13:38:36 2021
-157.86793,21.31004,Sat Jan  2 13:41:29 2021
-157.86797,21.31006,Sat Jan  2 13:32:36 2021
-157.86796,21.31003,Sat Jan  2 13:44:37 2021
-157.86797,21.31004,Sat Jan  2 13:35:30 2021
-157.86794,21.31001,Sat Jan  2 13:47:29 2021
-157.86793,21.31002,Sat Jan  2 13:50:35 2021
-157.86792,21.31001,Sat Jan  2 13:53:31 2021
-157.86789,21.31,Sat Jan  2 13:59:32 2021
-157.86795,21.31003,Sat Jan  2 14:05:33 2021
-157.86797,21.31001,Sat Jan  2 14:20:32 2021
-157.86793,21.31005,Sat Jan  2 14:11:32 2021
-157.86794,21.31003,Sat Jan  2 14:17:31 2021
-157.86794,21.31002,Sat Jan  2 14:23:30 2021
-157.86796,21.31,Sat Jan  2 14:29:30 2021
-157.86795,21.31002,Sat Jan  2 14:41:32 2021
-157.86794,21.31007,Sat Jan  2 14:08:34 2021
-157.86797,21.31002,Sat Jan  2 14:38:33 2021
-157.75768,21.21344,Sat Jan  2 00:06:15 2021
-157.86797,21.30999,Sat Jan  2 14:44:33 2021
-157.86794,21.31002,Sat Jan  2 14:26:31 2021
-157.86794,21.31002,Sat Jan  2 14:50:35 2021
-157.868,21.30998,Sat Jan  2 15:02:33 2021
-157.86798,21.31002,Sat Jan  2 14:59:31 2021
-157.86797,21.31,Sat Jan  2 15:05:32 2021
-157.86799,21.31003,Sat Jan  2 15:20:33 2021
-157.86799,21.30999,Sat Jan  2 15:11:31 2021
-157.86796,21.31001,Sat Jan  2 15:23:31 2021
-157.86798,21.31003,Sat Jan  2 15:26:32 2021
-157.868,21.31001,Sat Jan  2 15:17:31 2021
-157.86795,21.31,Sat Jan  2 15:32:31 2021
-157.86796,21.31004,Sat Jan  2 15:08:32 2021
-157.86797,21.31005,Sat Jan  2 15:35:33 2021
-157.86793,21.31004,Sat Jan  2 15:44:34 2021
-157.86795,21.31003,Sat Jan  2 15:14:28 2021
-157.86793,21.31007,Sat Jan  2 15:29:32 2021
-157.86798,21.31001,Sat Jan  2 15:47:34 2021
-157.86792,21.31003,Sat Jan  2 15:41:33 2021
-157.86797,21.31,Sat Jan  2 15:50:34 2021
-157.86793,21.31003,Sat Jan  2 16:02:36 2021
-157.86799,21.31,Sat Jan  2 15:53:33 2021
-157.86788,21.31002,Sat Jan  2 16:08:37 2021
-157.8679,21.31006,Sat Jan  2 16:11:34 2021
-157.86793,21.31,Sat Jan  2 16:23:34 2021
-157.86784,21.31002,Sat Jan  2 16:14:37 2021
-157.86793,21.31004,Sat Jan  2 15:59:35 2021
-157.86792,21.31,Sat Jan  2 16:20:38 2021
-157.8679,21.31001,Sat Jan  2 16:05:33 2021
-157.86793,21.30999,Sat Jan  2 16:44:35 2021
-157.86797,21.31002,Sat Jan  2 16:35:37 2021
-157.86797,21.31007,Sat Jan  2 16:38:36 2021
-157.86793,21.31004,Sat Jan  2 16:47:38 2021
-157.86789,21.30999,Sat Jan  2 16:53:28 2021
-157.86792,21.31006,Sat Jan  2 16:50:35 2021
-157.86803,21.31004,Sat Jan  2 17:02:36 2021
-157.86801,21.31002,Sat Jan  2 16:29:35 2021
-157.86795,21.31001,Sat Jan  2 17:05:32 2021
-157.86793,21.31001,Sat Jan  2 16:56:35 2021
-157.86799,21.31004,Sat Jan  2 17:11:32 2021
-157.86795,21.31004,Sat Jan  2 16:41:38 2021
-157.86794,21.31003,Sat Jan  2 16:59:33 2021
-157.86798,21.31006,Sat Jan  2 17:14:35 2021
-157.86799,21.31,Sat Jan  2 17:20:36 2021
-157.86798,21.31003,Sat Jan  2 17:23:33 2021
-157.868,21.31005,Sat Jan  2 17:26:34 2021
-157.86795,21.31003,Sat Jan  2 17:41:34 2021
-157.86795,21.30998,Sat Jan  2 17:08:35 2021
-157.86797,21.31004,Sat Jan  2 17:32:36 2021
-157.86795,21.31005,Sat Jan  2 17:53:33 2021
-157.86793,21.31003,Sat Jan  2 17:50:35 2021
-157.86797,21.31007,Sat Jan  2 17:38:37 2021
-157.86799,21.31007,Sat Jan  2 18:11:32 2021
-157.86795,21.3101,Sat Jan  2 18:08:35 2021
-157.86795,21.31004,Sat Jan  2 17:44:37 2021
-157.86797,21.31005,Sat Jan  2 18:35:34 2021
-157.86795,21.31005,Sat Jan  2 18:20:37 2021
-157.86795,21.31004,Sat Jan  2 18:41:34 2021
-157.86794,21.31007,Sat Jan  2 18:23:33 2021
-157.86796,21.31005,Sat Jan  2 17:56:36 2021
-157.86795,21.31007,Sat Jan  2 18:29:34 2021
-157.86798,21.31004,Sat Jan  2 18:26:36 2021
-157.86798,21.31007,Sat Jan  2 18:14:35 2021
-157.86797,21.31003,Sat Jan  2 18:53:34 2021
-157.86795,21.31005,Sat Jan  2 18:05:32 2021
-157.86798,21.31006,Sat Jan  2 18:44:35 2021
-157.86799,21.31004,Sat Jan  2 18:59:35 2021
-157.86801,21.31003,Sat Jan  2 18:38:35 2021
-157.86796,21.31006,Sat Jan  2 18:17:31 2021
-157.86799,21.31005,Sat Jan  2 18:32:37 2021
-157.86797,21.3101,Sat Jan  2 19:05:34 2021
-157.86797,21.31005,Sat Jan  2 19:02:34 2021
-157.86798,21.31007,Sat Jan  2 18:56:33 2021
-157.86798,21.31004,Sat Jan  2 19:08:36 2021
-157.868,21.31003,Sat Jan  2 19:17:34 2021
-157.86794,21.31007,Sat Jan  2 19:35:32 2021
-157.86797,21.31003,Sat Jan  2 19:11:33 2021
-157.86799,21.31001,Sat Jan  2 19:20:38 2021
-157.86792,21.31004,Sat Jan  2 19:26:39 2021
-157.86796,21.31003,Sat Jan  2 19:32:37 2021
-157.86795,21.31007,Sat Jan  2 19:23:33 2021
-157.86794,21.31003,Sat Jan  2 19:41:31 2021
-157.86795,21.31007,Sat Jan  2 19:53:32 2021
-157.86793,21.31009,Sat Jan  2 19:56:33 2021
-157.86794,21.31004,Sat Jan  2 19:44:29 2021
-157.86794,21.31006,Sat Jan  2 19:59:34 2021
-157.86795,21.31005,Sat Jan  2 20:02:33 2021
-157.86796,21.31003,Sat Jan  2 19:14:38 2021
-157.86798,21.31006,Sat Jan  2 20:05:35 2021
-157.86796,21.31008,Sat Jan  2 20:11:34 2021
-157.86795,21.31009,Sat Jan  2 19:50:29 2021
-157.86796,21.31006,Sat Jan  2 20:17:32 2021
-157.86793,21.31003,Sat Jan  2 19:29:33 2021
-157.86794,21.31007,Sat Jan  2 20:08:34 2021
-157.86793,21.31011,Sat Jan  2 20:23:35 2021
-157.86795,21.31008,Sat Jan  2 20:32:32 2021
-157.86798,21.31009,Sat Jan  2 20:29:37 2021
-157.86795,21.31011,Sat Jan  2 20:38:33 2021
-157.86795,21.31007,Sat Jan  2 20:26:33 2021
-157.86792,21.31011,Sat Jan  2 20:44:33 2021
-157.86795,21.3101,Sat Jan  2 20:56:32 2021
-157.86794,21.31008,Sat Jan  2 20:41:36 2021
-157.86794,21.31007,Sat Jan  2 20:47:38 2021
-157.86798,21.31006,Sat Jan  2 21:02:34 2021
-157.86794,21.31008,Sat Jan  2 20:53:36 2021
-157.86799,21.31005,Sat Jan  2 20:50:33 2021
-157.86797,21.31005,Sat Jan  2 21:17:37 2021
-157.86796,21.31008,Sat Jan  2 21:11:37 2021
-157.868,21.31006,Sat Jan  2 21:20:32 2021
-157.86796,21.31003,Sat Jan  2 21:08:33 2021
-157.86793,21.31006,Sat Jan  2 21:05:36 2021
-157.86798,21.31007,Sat Jan  2 21:23:38 2021
-157.86797,21.31009,Sat Jan  2 20:35:38 2021
-157.86798,21.31008,Sat Jan  2 21:29:37 2021
-157.86793,21.31008,Sat Jan  2 21:14:33 2021
-157.86798,21.3101,Sat Jan  2 21:44:37 2021
-157.86797,21.31008,Sat Jan  2 21:50:35 2021
-157.86799,21.31009,Sat Jan  2 21:38:35 2021
-157.86795,21.31003,Sat Jan  2 21:59:35 2021
-157.86793,21.31006,Sat Jan  2 22:05:35 2021
-157.86798,21.31007,Sat Jan  2 21:47:39 2021
-157.868,21.31008,Sat Jan  2 21:53:30 2021
-157.86798,21.31004,Sat Jan  2 22:11:33 2021
-157.86797,21.31003,Sat Jan  2 22:29:32 2021
-157.86794,21.31002,Sat Jan  2 22:17:32 2021
-157.86796,21.31003,Sat Jan  2 22:26:39 2021
-157.86798,21.31011,Sat Jan  2 21:35:37 2021
-157.86796,21.31002,Sat Jan  2 22:20:39 2021
-157.86796,21.31003,Sat Jan  2 22:23:32 2021
-157.86793,21.31002,Sat Jan  2 22:35:32 2021
-157.86798,21.31008,Sat Jan  2 21:41:39 2021
-157.86792,21.31002,Sat Jan  2 22:38:32 2021
-157.86792,21.31004,Sat Jan  2 22:50:35 2021
-157.86794,21.31003,Sat Jan  2 22:41:30 2021
-157.86795,21.31004,Sat Jan  2 22:53:33 2021
-157.86794,21.31005,Sat Jan  2 22:47:34 2021
-157.86791,21.31006,Sat Jan  2 22:44:34 2021
-157.86799,21.31005,Sat Jan  2 22:08:37 2021
-157.86802,21.31005,Sat Jan  2 22:59:33 2021
-157.86797,21.31007,Sat Jan  2 22:56:34 2021
-157.86798,21.31006,Sat Jan  2 23:11:33 2021
-157.86797,21.31005,Sat Jan  2 23:05:35 2021
-157.86795,21.31005,Sat Jan  2 23:14:38 2021
-157.86796,21.31005,Sat Jan  2 23:20:37 2021
-157.86799,21.31007,Sat Jan  2 23:17:33 2021
-157.86793,21.31004,Sat Jan  2 23:29:33 2021
-157.86797,21.31007,Sat Jan  2 23:23:34 2021
-157.86793,21.31003,Sat Jan  2 22:32:30 2021
-157.86796,21.31006,Sat Jan  2 23:35:36 2021
-157.86795,21.31004,Sat Jan  2 23:26:38 2021
-157.86792,21.31006,Sat Jan  2 23:44:30 2021
-157.86793,21.31004,Sat Jan  2 23:38:40 2021
-157.86792,21.31004,Sat Jan  2 23:41:34 2021
-157.86794,21.31007,Sat Jan  2 23:47:34 2021
-157.86797,21.31004,Sat Jan  2 23:32:39 2021
-157.86796,21.31005,Sat Jan  2 23:53:34 2021
-157.86789,21.31007,Sat Jan  2 23:56:32 2021
-157.86798,21.31008,Sat Jan  2 23:59:33 2021
-157.86795,21.31005,Sat Jan  2 23:08:37 2021
-157.77242,21.21845,Sat Jan  2 00:11:28 2021
-157.79595,21.22527,Sat Jan  2 00:19:46 2021
-157.80789,21.22841,Sat Jan  2 00:23:58 2021
-157.82154,21.23492,Sat Jan  2 00:29:17 2021
-157.83722,21.24835,Sat Jan  2 00:36:33 2021
-157.84952,21.25879,Sat Jan  2 00:42:08 2021
