longitude,latitude,time,SOG,Angle Difference
-89.99045,29.93632,Tue Aug 17 03:37:34 2021,0.1,-152.6
-89.99044,29.93632,Tue Aug 17 03:38:44 2021,0.0,-152.6
-89.99045,29.93632,Tue Aug 17 03:39:55 2021,0.0,-151.6
-89.99047,29.93632,Tue Aug 17 03:41:05 2021,0.0,-151.6
-89.99044,29.93633,Tue Aug 17 03:42:14 2021,0.0,-151.6
-89.99045,29.93634,Tue Aug 17 03:43:25 2021,0.0,-150.6
-89.99044,29.93633,Tue Aug 17 03:44:35 2021,0.0,-150.6
-89.99044,29.9363,Tue Aug 17 03:45:45 2021,0.0,-150.6
-89.99045,29.93631,Tue Aug 17 03:46:55 2021,0.0,-150.6
-89.99045,29.93632,Tue Aug 17 03:48:04 2021,0.0,-149.6
-89.99044,29.93633,Tue Aug 17 03:49:13 2021,0.0,-149.6
-89.99047,29.93635,Tue Aug 17 03:50:23 2021,0.0,-149.6
-89.99045,29.93633,Tue Aug 17 03:51:24 2021,0.0,-150.6
-89.99044,29.93633,Tue Aug 17 03:52:35 2021,0.0,-149.6
-89.99045,29.9363,Tue Aug 17 03:53:44 2021,0.0,-149.6
-89.99045,29.93632,Tue Aug 17 03:54:55 2021,0.0,-148.6
-89.99045,29.93633,Tue Aug 17 03:56:05 2021,0.0,-148.6
-89.99045,29.93631,Tue Aug 17 03:57:14 2021,0.0,-148.6
-89.99043,29.93633,Tue Aug 17 03:58:25 2021,0.0,-148.6
-89.99048,29.93634,Tue Aug 17 03:59:34 2021,0.0,-148.6
-89.99046,29.93633,Tue Aug 17 04:00:14 2021,0.0,-148.6
-89.99045,29.93632,Tue Aug 17 04:01:25 2021,0.0,-148.6
-89.99046,29.93634,Tue Aug 17 04:02:34 2021,0.0,-148.6
-89.99045,29.93634,Tue Aug 17 04:03:44 2021,0.0,-147.6
-89.99046,29.93632,Tue Aug 17 04:04:55 2021,0.0,-147.6
-89.99044,29.93632,Tue Aug 17 04:06:03 2021,0.0,-147.6
-89.99046,29.93634,Tue Aug 17 04:07:14 2021,0.0,-147.6
-89.99044,29.93632,Tue Aug 17 04:08:34 2021,0.0,-147.6
-89.99044,29.93631,Tue Aug 17 04:09:45 2021,0.0,-147.6
-89.99045,29.93632,Tue Aug 17 04:10:55 2021,0.0,-147.6
-89.99046,29.93631,Tue Aug 17 04:12:03 2021,0.0,-147.6
-89.99046,29.9363,Tue Aug 17 04:13:14 2021,0.0,-147.6
-89.99043,29.9363,Tue Aug 17 04:14:24 2021,0.0,-147.6
-89.99046,29.93634,Tue Aug 17 04:15:34 2021,0.0,-147.6
-89.99043,29.93632,Tue Aug 17 04:16:35 2021,0.0,-147.6
-89.99042,29.93633,Tue Aug 17 04:17:44 2021,0.0,-147.6
-89.99044,29.9363,Tue Aug 17 04:18:54 2021,0.0,-146.6
-89.99044,29.9363,Tue Aug 17 04:20:03 2021,0.0,-147.6
-89.99044,29.93632,Tue Aug 17 04:21:05 2021,0.0,-147.6
-89.99043,29.93632,Tue Aug 17 04:22:15 2021,0.0,-147.6
-89.99045,29.93634,Tue Aug 17 04:23:25 2021,0.0,-148.6
-89.99042,29.93632,Tue Aug 17 04:24:35 2021,0.0,-147.6
-89.99045,29.93631,Tue Aug 17 04:25:45 2021,0.0,-147.6
-89.99046,29.93631,Tue Aug 17 04:26:54 2021,0.0,-147.6
-89.99044,29.93633,Tue Aug 17 04:28:05 2021,0.0,-147.6
-89.99045,29.93634,Tue Aug 17 04:29:14 2021,0.0,-148.6
-89.99045,29.9363,Tue Aug 17 04:30:25 2021,0.1,19.100000000000023
-89.99044,29.93633,Tue Aug 17 04:31:35 2021,0.1,20.100000000000023
-89.99048,29.93633,Tue Aug 17 04:32:38 2021,0.3,-28.19999999999999
-89.99031,29.93607,Tue Aug 17 04:33:41 2021,2.9,143.3
-89.98972,29.93522,Tue Aug 17 04:34:42 2021,6.1,4.199999999999989
-89.98808,29.93453,Tue Aug 17 04:35:44 2021,3.6,32.400000000000006
-89.98752,29.93463,Tue Aug 17 04:36:47 2021,1.2,57.099999999999994
-89.98731,29.93485,Tue Aug 17 04:37:48 2021,0.4,25.0
-89.98738,29.93492,Tue Aug 17 04:38:51 2021,0.3,35.80000000000001
-89.98736,29.93494,Tue Aug 17 04:39:55 2021,0.0,46.39999999999998
-89.98737,29.93494,Tue Aug 17 04:41:04 2021,0.1,48.39999999999998
-89.98738,29.93493,Tue Aug 17 04:42:14 2021,0.0,48.39999999999998
-89.98737,29.93493,Tue Aug 17 04:43:24 2021,0.0,48.39999999999998
-89.98737,29.93494,Tue Aug 17 04:44:34 2021,0.0,47.39999999999998
-89.98739,29.93492,Tue Aug 17 04:45:44 2021,0.0,48.39999999999998
-89.98739,29.93494,Tue Aug 17 04:46:54 2021,0.0,47.39999999999998
-89.98739,29.93493,Tue Aug 17 04:48:03 2021,0.0,47.39999999999998
-89.98739,29.93493,Tue Aug 17 04:49:04 2021,0.0,47.39999999999998
-89.98738,29.93493,Tue Aug 17 04:50:15 2021,0.0,47.39999999999998
-89.98737,29.93494,Tue Aug 17 04:51:24 2021,0.0,47.39999999999998
-89.98737,29.93494,Tue Aug 17 04:52:34 2021,0.1,46.39999999999998
-89.98708,29.93477,Tue Aug 17 04:53:37 2021,1.0,178.3
-89.987,29.93473,Tue Aug 17 04:54:38 2021,0.3,145.0
-89.98702,29.93476,Tue Aug 17 04:55:45 2021,0.2,24.899999999999977
-89.98711,29.93474,Tue Aug 17 04:56:49 2021,1.4,-12.100000000000023
-89.98804,29.9345,Tue Aug 17 04:57:50 2021,4.1,-11.300000000000011
-89.9892,29.93493,Tue Aug 17 04:58:51 2021,3.9,-0.8999999999999773
-89.98991,29.93585,Tue Aug 17 04:59:52 2021,3.2,5.800000000000011
-89.99008,29.93601,Tue Aug 17 05:00:08 2021,2.4,4.899999999999977
-89.99031,29.93624,Tue Aug 17 05:01:11 2021,0.1,114.39999999999998
-89.9903,29.93625,Tue Aug 17 05:02:13 2021,0.0,117.39999999999998
-89.99031,29.93624,Tue Aug 17 05:03:25 2021,0.0,116.39999999999998
-89.99028,29.93622,Tue Aug 17 05:04:35 2021,0.0,117.39999999999998
-89.99029,29.93624,Tue Aug 17 05:05:45 2021,0.0,117.39999999999998
-89.99027,29.93622,Tue Aug 17 05:06:55 2021,0.0,117.39999999999998
-89.99029,29.93623,Tue Aug 17 05:08:05 2021,0.0,117.39999999999998
-89.99029,29.93623,Tue Aug 17 05:09:14 2021,0.0,117.39999999999998
-89.9903,29.93624,Tue Aug 17 05:10:15 2021,0.0,117.39999999999998
-89.99031,29.93625,Tue Aug 17 05:11:25 2021,0.0,117.39999999999998
-89.9903,29.93625,Tue Aug 17 05:12:35 2021,0.0,117.39999999999998
-89.9903,29.93624,Tue Aug 17 05:13:44 2021,0.0,117.39999999999998
-89.99031,29.93624,Tue Aug 17 05:14:45 2021,0.0,117.39999999999998
-89.99028,29.93624,Tue Aug 17 05:15:54 2021,0.0,117.39999999999998
-89.99026,29.93626,Tue Aug 17 05:17:05 2021,0.0,117.39999999999998
-89.99028,29.93622,Tue Aug 17 05:18:14 2021,0.0,117.39999999999998
-89.99029,29.93621,Tue Aug 17 05:19:24 2021,0.0,117.39999999999998
-89.9903,29.93624,Tue Aug 17 05:20:34 2021,0.0,117.39999999999998
-89.99029,29.93624,Tue Aug 17 05:21:44 2021,0.1,6.899999999999977
-89.9903,29.93624,Tue Aug 17 05:22:54 2021,0.1,3.8999999999999773
-89.9903,29.93625,Tue Aug 17 05:23:55 2021,0.0,3.8999999999999773
-89.9903,29.93623,Tue Aug 17 05:25:05 2021,0.0,3.8999999999999773
-89.99031,29.93623,Tue Aug 17 05:26:15 2021,0.0,2.8999999999999773
-89.9903,29.93624,Tue Aug 17 05:27:25 2021,0.0,2.8999999999999773
-89.99028,29.93625,Tue Aug 17 05:28:34 2021,0.0,2.8999999999999773
-89.99028,29.93622,Tue Aug 17 05:29:44 2021,0.0,2.8999999999999773
-89.9903,29.93623,Tue Aug 17 05:30:55 2021,0.0,3.8999999999999773
-89.99029,29.93623,Tue Aug 17 05:32:05 2021,0.2,30.69999999999999
-89.9903,29.93624,Tue Aug 17 05:33:14 2021,0.0,15.0
-89.99029,29.93625,Tue Aug 17 05:34:24 2021,0.0,15.0
-89.9903,29.93623,Tue Aug 17 05:35:34 2021,0.0,17.0
-89.9903,29.93623,Tue Aug 17 05:36:35 2021,0.1,13.899999999999977
-89.99029,29.93623,Tue Aug 17 05:37:45 2021,0.0,13.899999999999977
-89.9903,29.93624,Tue Aug 17 05:38:55 2021,0.1,12.899999999999977
-89.99031,29.93621,Tue Aug 17 05:40:05 2021,0.1,12.899999999999977
-89.99029,29.93624,Tue Aug 17 05:41:13 2021,0.0,11.899999999999977
-89.99031,29.93622,Tue Aug 17 05:42:14 2021,0.0,11.899999999999977
-89.9903,29.93625,Tue Aug 17 05:43:24 2021,0.0,11.899999999999977
-89.99031,29.93621,Tue Aug 17 05:44:35 2021,0.0,11.899999999999977
-89.99031,29.93623,Tue Aug 17 05:45:44 2021,0.0,11.899999999999977
-89.99029,29.93625,Tue Aug 17 05:46:53 2021,0.0,11.899999999999977
-89.99027,29.93624,Tue Aug 17 05:47:54 2021,0.0,12.899999999999977
-89.99027,29.93621,Tue Aug 17 05:49:05 2021,0.0,12.899999999999977
-89.99032,29.93626,Tue Aug 17 05:50:15 2021,0.0,12.899999999999977
-89.99029,29.93625,Tue Aug 17 05:51:25 2021,0.0,12.899999999999977
-89.99029,29.93623,Tue Aug 17 05:52:34 2021,0.1,12.899999999999977
