longitude,latitude,time,SOG,Angle Difference
-90.84841,30.05587,Mon Jan 14 04:54:47 2019,0.0,-16.0
-90.8484,30.05587,Mon Jan 14 04:56:47 2019,0.0,-15.699999999999989
-90.84841,30.05587,Mon Jan 14 04:57:48 2019,0.0,-16.0
-90.84841,30.05587,Mon Jan 14 04:59:27 2019,0.0,-17.0
-90.84841,30.05588,Mon Jan 14 05:00:08 2019,0.0,-16.69999999999999
-90.8484,30.05587,Mon Jan 14 05:01:17 2019,0.0,-17.0
-90.84843,30.05587,Mon Jan 14 05:02:27 2019,0.0,-16.69999999999999
-90.84841,30.05587,Mon Jan 14 05:03:36 2019,0.0,-17.0
-90.84841,30.05587,Mon Jan 14 05:04:47 2019,0.0,-17.0
-90.84841,30.05587,Mon Jan 14 05:05:56 2019,0.0,-16.69999999999999
-90.84841,30.05587,Mon Jan 14 05:06:57 2019,0.0,-16.0
-90.8484,30.05587,Mon Jan 14 05:08:07 2019,0.0,-15.699999999999989
-90.84841,30.05587,Mon Jan 14 05:09:08 2019,0.0,-15.699999999999989
-90.84841,30.05587,Mon Jan 14 05:10:18 2019,0.0,-17.0
-90.84841,30.05587,Mon Jan 14 05:11:27 2019,0.0,-17.0
-90.84841,30.05587,Mon Jan 14 05:12:37 2019,0.0,-17.0
-90.84841,30.05587,Mon Jan 14 05:13:46 2019,0.0,-17.0
-90.84841,30.05587,Mon Jan 14 05:14:47 2019,0.0,-17.0
-90.84841,30.05587,Mon Jan 14 05:15:57 2019,0.0,-17.0
-90.84841,30.05588,Mon Jan 14 05:17:27 2019,0.1,-113.0
-90.84818,30.05635,Mon Jan 14 05:18:30 2019,3.6,150.7
-90.84718,30.05626,Mon Jan 14 05:19:53 2019,1.1,-161.0
-90.84727,30.05577,Mon Jan 14 05:20:57 2019,2.2,-74.0
-90.84766,30.05545,Mon Jan 14 05:22:20 2019,0.2,-126.9
-90.84739,30.05548,Mon Jan 14 05:23:23 2019,1.7,62.0
-90.8469,30.05557,Mon Jan 14 05:24:50 2019,0.5,161.0
-90.8472,30.0556,Mon Jan 14 05:26:07 2019,0.7,-60.0
-90.84737,30.05599,Mon Jan 14 05:27:47 2019,0.6,102.0
-90.8473,30.05595,Mon Jan 14 05:28:50 2019,0.6,-153.0
-90.84694,30.05551,Mon Jan 14 05:30:07 2019,1.3,-158.0
-90.84731,30.05576,Mon Jan 14 05:31:47 2019,1.5,5.0
-90.84735,30.05596,Mon Jan 14 05:32:57 2019,0.6,150.0
-90.84728,30.05558,Mon Jan 14 05:34:37 2019,1.2,-111.0
-90.84709,30.05521,Mon Jan 14 05:35:46 2019,0.6,-150.0
-90.84713,30.05525,Mon Jan 14 05:36:57 2019,1.0,12.0
-90.84711,30.05546,Mon Jan 14 05:38:17 2019,0.6,161.0
-90.84703,30.05536,Mon Jan 14 05:39:37 2019,1.3,-10.0
-90.84713,30.05526,Mon Jan 14 05:40:57 2019,1.5,179.0
-90.8468,30.05508,Mon Jan 14 05:42:07 2019,0.7,140.0
-90.84672,30.05505,Mon Jan 14 05:43:17 2019,0.3,-139.0
-90.84665,30.05492,Mon Jan 14 05:44:27 2019,0.3,-94.80000000000001
-90.84675,30.0551,Mon Jan 14 05:46:06 2019,0.6,22.0
-90.84689,30.05543,Mon Jan 14 05:47:56 2019,0.8,21.0
-90.84721,30.05552,Mon Jan 14 05:49:06 2019,1.3,-36.0
-90.84763,30.05521,Mon Jan 14 05:50:17 2019,1.8,-58.80000000000001
-90.84796,30.05491,Mon Jan 14 05:51:53 2019,0.8,-5.0
-90.84807,30.05513,Mon Jan 14 05:53:07 2019,0.1,109.0
-90.84808,30.05512,Mon Jan 14 05:54:16 2019,0.1,-155.0
-90.84807,30.05509,Mon Jan 14 05:55:28 2019,0.0,-117.0
-90.84808,30.05511,Mon Jan 14 05:57:07 2019,0.1,49.0
-90.84806,30.05514,Mon Jan 14 05:58:16 2019,0.1,56.0
-90.84807,30.05516,Mon Jan 14 05:59:57 2019,0.1,83.0
-90.84804,30.05516,Mon Jan 14 06:00:07 2019,0.0,88.19999999999999
-90.84804,30.05516,Mon Jan 14 06:01:17 2019,0.0,89.0
-90.84807,30.05514,Mon Jan 14 06:02:26 2019,0.0,-111.0
-90.84807,30.05513,Mon Jan 14 06:03:27 2019,0.1,-119.0
-90.84808,30.05511,Mon Jan 14 06:04:37 2019,0.1,-118.0
-90.84808,30.0551,Mon Jan 14 06:05:47 2019,0.0,-127.0
-90.8481,30.05509,Mon Jan 14 06:06:57 2019,0.0,-113.0
-90.8481,30.0551,Mon Jan 14 06:08:16 2019,0.0,-112.6
-90.8481,30.0551,Mon Jan 14 06:09:28 2019,0.0,-113.0
-90.84807,30.05509,Mon Jan 14 06:10:37 2019,0.0,-113.0
-90.8481,30.05509,Mon Jan 14 06:11:46 2019,0.0,-84.6
-90.84809,30.0551,Mon Jan 14 06:12:47 2019,0.2,9.600000000000023
-90.84802,30.05505,Mon Jan 14 06:13:56 2019,0.5,121.0
-90.84728,30.05527,Mon Jan 14 06:15:07 2019,3.8,35.0
-90.8452,30.05456,Mon Jan 14 06:16:16 2019,7.0,3.0
-90.84341,30.0534,Mon Jan 14 06:17:23 2019,5.4,57.0
-90.84234,30.05267,Mon Jan 14 06:18:27 2019,2.7,112.0
-90.84185,30.05297,Mon Jan 14 06:19:40 2019,1.3,33.0
-90.84201,30.05331,Mon Jan 14 06:20:46 2019,0.6,-4.0
-90.84201,30.05308,Mon Jan 14 06:21:47 2019,1.0,-143.6
-90.84227,30.05304,Mon Jan 14 06:22:50 2019,0.1,-32.0
-90.84235,30.05233,Mon Jan 14 06:24:00 2019,4.6,-51.0
-90.84217,30.05032,Mon Jan 14 06:25:03 2019,8.6,1.0
-90.84099,30.04784,Mon Jan 14 06:26:07 2019,9.2,-1.0
-90.8393,30.0442,Mon Jan 14 06:27:37 2019,9.6,1.5
-90.83831,30.04124,Mon Jan 14 06:28:47 2019,9.7,-2.0999999999999943
-90.83754,30.0379,Mon Jan 14 06:30:07 2019,8.2,0.0
-90.83714,30.03551,Mon Jan 14 06:31:17 2019,7.8,2.0
-90.83668,30.03308,Mon Jan 14 06:32:18 2019,8.2,5.0
-90.83623,30.03063,Mon Jan 14 06:33:27 2019,8.1,7.0
-90.83579,30.02845,Mon Jan 14 06:34:28 2019,7.4,9.0
-90.83538,30.02612,Mon Jan 14 06:35:37 2019,8.7,8.0
-90.83449,30.02325,Mon Jan 14 06:36:46 2019,7.4,18.0
-90.83398,30.0217,Mon Jan 14 06:37:47 2019,4.5,67.0
-90.83312,30.02078,Mon Jan 14 06:39:26 2019,2.3,57.2
-90.83246,30.02138,Mon Jan 14 06:40:37 2019,2.8,26.0
-90.83198,30.02213,Mon Jan 14 06:42:08 2019,1.4,28.6
-90.83191,30.02225,Mon Jan 14 06:43:37 2019,0.1,-164.0
-90.83189,30.02225,Mon Jan 14 06:44:47 2019,0.0,121.0
-90.8319,30.02225,Mon Jan 14 06:46:07 2019,0.0,123.0
-90.8319,30.02223,Mon Jan 14 06:47:17 2019,0.0,123.0
-90.83189,30.02224,Mon Jan 14 06:49:07 2019,0.0,123.0
-90.83192,30.02224,Mon Jan 14 06:50:57 2019,0.0,123.0
-90.83189,30.02224,Mon Jan 14 06:52:07 2019,0.0,123.0
-90.83189,30.02225,Mon Jan 14 06:53:17 2019,0.0,124.0
-90.83189,30.02224,Mon Jan 14 06:54:26 2019,0.0,123.10000000000002
-90.83189,30.02224,Mon Jan 14 06:55:47 2019,0.0,123.0
-90.83189,30.02225,Mon Jan 14 06:56:56 2019,0.0,123.0
-90.83189,30.02225,Mon Jan 14 06:58:07 2019,0.0,123.10000000000002
-90.83189,30.02224,Mon Jan 14 06:59:26 2019,0.0,124.0
-90.83189,30.02225,Mon Jan 14 07:00:07 2019,0.0,124.0
-90.83189,30.02225,Mon Jan 14 07:01:16 2019,0.0,124.0
-90.83189,30.02224,Mon Jan 14 07:02:26 2019,0.0,124.0
-90.83189,30.02224,Mon Jan 14 07:03:27 2019,0.0,124.10000000000002
-90.83189,30.02224,Mon Jan 14 07:04:37 2019,0.0,123.0
-90.83189,30.02223,Mon Jan 14 07:05:47 2019,0.0,123.0
-90.83189,30.02223,Mon Jan 14 07:06:56 2019,0.0,123.0
-90.83189,30.02224,Mon Jan 14 07:08:06 2019,0.0,124.0
-90.83189,30.02224,Mon Jan 14 07:09:17 2019,0.0,124.0
-90.83192,30.02224,Mon Jan 14 07:10:26 2019,0.0,124.0
-90.83192,30.02224,Mon Jan 14 07:11:36 2019,0.0,124.0
-90.83189,30.02224,Mon Jan 14 07:12:48 2019,0.0,124.0
-90.83189,30.02224,Mon Jan 14 07:13:56 2019,0.0,124.10000000000002
-90.83189,30.02224,Mon Jan 14 07:15:27 2019,0.0,124.0
-90.83189,30.02225,Mon Jan 14 07:16:37 2019,0.0,124.0
-90.83189,30.02226,Mon Jan 14 07:17:57 2019,0.0,123.0
-90.83189,30.02225,Mon Jan 14 07:19:37 2019,0.0,124.0
-90.83189,30.02225,Mon Jan 14 07:20:57 2019,0.0,124.0
-90.83189,30.02224,Mon Jan 14 07:22:26 2019,0.0,124.10000000000002
-90.83189,30.02225,Mon Jan 14 07:23:37 2019,0.0,124.10000000000002
-90.83189,30.02225,Mon Jan 14 07:25:17 2019,0.0,124.0
-90.83189,30.02224,Mon Jan 14 07:26:37 2019,0.0,124.0
-90.8319,30.02224,Mon Jan 14 07:27:38 2019,0.0,123.0
-90.83189,30.02225,Mon Jan 14 07:29:16 2019,0.0,124.0
-90.8319,30.02224,Mon Jan 14 07:30:36 2019,0.0,123.0
-90.83191,30.02228,Mon Jan 14 07:32:06 2019,0.1,-94.0
-90.83217,30.02249,Mon Jan 14 07:33:10 2019,2.0,-20.0
-90.83246,30.02303,Mon Jan 14 07:34:13 2019,2.1,-1.9000000000000004
-90.83241,30.02312,Mon Jan 14 07:35:26 2019,1.2,-147.0
-90.83286,30.02312,Mon Jan 14 07:36:37 2019,1.1,-45.0
-90.83295,30.02358,Mon Jan 14 07:37:57 2019,0.7,35.0
-90.83309,30.02428,Mon Jan 14 07:39:26 2019,2.8,-3.0
-90.83348,30.02522,Mon Jan 14 07:41:20 2019,1.6,-66.1
-90.83313,30.02433,Mon Jan 14 07:42:37 2019,2.7,-38.69999999999999
-90.83254,30.02387,Mon Jan 14 07:43:46 2019,2.6,20.0
-90.83209,30.0235,Mon Jan 14 07:45:06 2019,1.3,-27.0
-90.83181,30.02331,Mon Jan 14 07:46:26 2019,0.4,-10.0
-90.83171,30.02332,Mon Jan 14 07:48:26 2019,0.2,-51.099999999999994
-90.83165,30.02331,Mon Jan 14 07:49:57 2019,0.0,133.0
-90.83166,30.02331,Mon Jan 14 07:51:26 2019,0.0,59.0
-90.83166,30.02331,Mon Jan 14 07:52:37 2019,0.0,59.0
-90.83166,30.02331,Mon Jan 14 07:54:07 2019,0.0,59.0
-90.83166,30.02331,Mon Jan 14 07:56:06 2019,0.0,59.0
-90.83167,30.02331,Mon Jan 14 07:58:06 2019,0.0,58.0
-90.83166,30.02331,Mon Jan 14 07:59:57 2019,0.0,58.0
-90.83165,30.0233,Mon Jan 14 08:00:06 2019,0.0,58.099999999999994
-90.83166,30.02331,Mon Jan 14 08:01:16 2019,0.0,58.0
-90.83165,30.02331,Mon Jan 14 08:02:17 2019,0.0,58.099999999999994
