longitude,latitude,time,SOG,Angle Difference
-89.98334,29.9982,Thu Jun 10 02:18:34 2021,0.0,6.099999999999994
-89.98335,29.99821,Thu Jun 10 02:19:44 2021,0.0,48.900000000000006
-89.98335,29.99821,Thu Jun 10 02:20:54 2021,0.0,32.599999999999994
-89.98335,29.9982,Thu Jun 10 02:22:05 2021,0.0,94.60000000000002
-89.98335,29.9982,Thu Jun 10 02:23:14 2021,0.0,66.4
-89.98335,29.9982,Thu Jun 10 02:24:24 2021,0.0,-101.5
-89.98335,29.99821,Thu Jun 10 02:25:33 2021,0.0,158.8
-89.98335,29.99821,Thu Jun 10 02:26:43 2021,0.0,123.10000000000002
-89.98334,29.9982,Thu Jun 10 02:27:54 2021,0.0,49.5
-89.98334,29.9982,Thu Jun 10 02:29:05 2021,0.0,50.900000000000006
-89.98333,29.9982,Thu Jun 10 02:30:13 2021,0.0,-176.7
-89.98334,29.9982,Thu Jun 10 02:31:24 2021,0.0,110.19999999999999
-89.98335,29.9982,Thu Jun 10 02:32:43 2021,0.0,104.80000000000001
-89.98335,29.9982,Thu Jun 10 02:33:45 2021,0.0,38.30000000000001
-89.98335,29.9982,Thu Jun 10 02:34:54 2021,0.0,125.80000000000001
-89.98336,29.9982,Thu Jun 10 02:35:55 2021,0.0,21.900000000000006
-89.98336,29.99821,Thu Jun 10 02:37:04 2021,0.0,160.7
-89.98335,29.9982,Thu Jun 10 02:38:14 2021,0.0,164.89999999999998
-89.98335,29.99821,Thu Jun 10 02:39:24 2021,0.0,110.69999999999999
-89.98335,29.99821,Thu Jun 10 02:40:34 2021,0.0,168.89999999999998
-89.98335,29.99821,Thu Jun 10 02:41:43 2021,0.0,83.80000000000001
-89.98336,29.99819,Thu Jun 10 02:42:55 2021,0.0,119.19999999999999
-89.98335,29.9982,Thu Jun 10 02:44:04 2021,0.0,97.39999999999998
-89.98336,29.9982,Thu Jun 10 02:45:14 2021,0.0,110.69999999999999
-89.98336,29.9982,Thu Jun 10 02:46:23 2021,0.0,-175.0
-89.98335,29.9982,Thu Jun 10 02:47:34 2021,0.0,172.39999999999998
-89.98334,29.9982,Thu Jun 10 02:48:43 2021,0.0,122.0
-89.98335,29.99821,Thu Jun 10 02:49:55 2021,0.0,97.80000000000001
-89.98336,29.99821,Thu Jun 10 02:51:05 2021,0.1,130.89999999999998
-89.98335,29.99821,Thu Jun 10 02:52:13 2021,0.0,149.7
-89.98334,29.9982,Thu Jun 10 02:53:23 2021,0.0,-153.6
-89.98337,29.99821,Thu Jun 10 02:54:34 2021,0.0,128.5
-89.98335,29.99821,Thu Jun 10 02:55:43 2021,0.0,132.8
-89.98335,29.99821,Thu Jun 10 02:56:54 2021,0.0,138.0
-89.98335,29.99821,Thu Jun 10 02:58:04 2021,0.0,133.2
-89.98335,29.99821,Thu Jun 10 02:59:14 2021,0.0,87.10000000000002
-89.98334,29.99821,Thu Jun 10 03:00:14 2021,0.0,63.69999999999999
-89.98334,29.99822,Thu Jun 10 03:01:34 2021,0.0,-174.2
-89.98334,29.99821,Thu Jun 10 03:02:44 2021,0.0,147.39999999999998
-89.98335,29.99821,Thu Jun 10 03:03:53 2021,0.0,99.30000000000001
-89.98334,29.99821,Thu Jun 10 03:04:54 2021,0.0,179.3
-89.98334,29.99821,Thu Jun 10 03:06:05 2021,0.0,-161.7
-89.98335,29.99821,Thu Jun 10 03:07:13 2021,0.0,-172.5
-89.98335,29.99822,Thu Jun 10 03:08:25 2021,0.0,156.7
-89.98336,29.99821,Thu Jun 10 03:09:33 2021,0.0,-165.7
-89.98335,29.99821,Thu Jun 10 03:10:44 2021,0.0,-143.0
-89.98336,29.9982,Thu Jun 10 03:11:54 2021,0.0,23.099999999999994
-89.98336,29.99821,Thu Jun 10 03:13:04 2021,0.0,131.10000000000002
-89.98335,29.99821,Thu Jun 10 03:14:13 2021,0.0,174.60000000000002
-89.98335,29.99821,Thu Jun 10 03:15:25 2021,0.0,42.900000000000006
-89.98334,29.99822,Thu Jun 10 03:16:34 2021,0.0,-51.099999999999994
-89.98335,29.99822,Thu Jun 10 03:17:43 2021,0.0,-164.8
-89.98335,29.99821,Thu Jun 10 03:18:55 2021,0.0,13.0
-89.98335,29.99821,Thu Jun 10 03:20:04 2021,0.0,51.5
-89.98336,29.9982,Thu Jun 10 03:21:14 2021,0.0,22.69999999999999
-89.98335,29.99821,Thu Jun 10 03:22:25 2021,0.0,-106.2
-89.98335,29.9982,Thu Jun 10 03:23:34 2021,0.0,-132.0
-89.98336,29.9982,Thu Jun 10 03:24:44 2021,0.0,-76.2
-89.98334,29.99821,Thu Jun 10 03:25:54 2021,0.0,-68.7
-89.98336,29.99821,Thu Jun 10 03:27:04 2021,0.0,18.400000000000006
-89.98334,29.99823,Thu Jun 10 03:28:14 2021,0.0,-6.199999999999989
-89.98335,29.99822,Thu Jun 10 03:29:24 2021,0.0,23.80000000000001
-89.98334,29.99821,Thu Jun 10 03:30:35 2021,0.0,44.30000000000001
-89.98335,29.99822,Thu Jun 10 03:31:43 2021,0.0,-88.0
-89.98335,29.99821,Thu Jun 10 03:32:55 2021,0.0,13.800000000000011
-89.98336,29.99821,Thu Jun 10 03:34:03 2021,0.0,-22.099999999999994
-89.98336,29.99821,Thu Jun 10 03:35:04 2021,0.0,-155.9
-89.98336,29.9982,Thu Jun 10 03:36:13 2021,0.0,-29.30000000000001
-89.98336,29.9982,Thu Jun 10 03:37:25 2021,0.0,-101.7
-89.98335,29.99821,Thu Jun 10 03:38:35 2021,0.0,-141.7
-89.98335,29.99821,Thu Jun 10 03:39:44 2021,0.0,-44.7
-89.98335,29.99822,Thu Jun 10 03:40:54 2021,0.0,-116.5
-89.98334,29.99822,Thu Jun 10 03:42:04 2021,0.0,-152.6
-89.98333,29.99823,Thu Jun 10 03:43:14 2021,0.0,-140.4
-89.98333,29.99822,Thu Jun 10 03:44:24 2021,0.0,-110.4
-89.98334,29.99821,Thu Jun 10 03:45:25 2021,0.0,-139.5
-89.98335,29.99821,Thu Jun 10 03:46:35 2021,0.0,-173.8
-89.98334,29.9982,Thu Jun 10 03:47:45 2021,0.0,-102.2
-89.98335,29.9982,Thu Jun 10 03:48:55 2021,0.0,-82.5
-89.98334,29.9982,Thu Jun 10 03:50:04 2021,0.0,-142.3
-89.98335,29.99821,Thu Jun 10 03:51:05 2021,0.0,-175.5
-89.98335,29.99822,Thu Jun 10 03:52:13 2021,0.0,-116.6
-89.98336,29.99822,Thu Jun 10 03:53:25 2021,0.0,139.8
-89.98335,29.99821,Thu Jun 10 03:54:45 2021,0.0,-100.8
-89.98336,29.99821,Thu Jun 10 03:55:54 2021,0.0,126.80000000000001
-89.98336,29.99821,Thu Jun 10 03:57:04 2021,0.0,171.10000000000002
-89.98336,29.99821,Thu Jun 10 03:58:14 2021,0.0,49.099999999999994
-89.98335,29.99821,Thu Jun 10 03:59:25 2021,0.0,-52.099999999999994
-89.98336,29.99821,Thu Jun 10 04:00:14 2021,0.0,-162.8
-89.98336,29.99821,Thu Jun 10 04:01:24 2021,0.0,-75.6
-89.98337,29.9982,Thu Jun 10 04:02:25 2021,0.0,-103.8
-89.98336,29.99821,Thu Jun 10 04:03:34 2021,0.0,-173.10000000000002
-89.98335,29.99821,Thu Jun 10 04:04:43 2021,0.0,160.10000000000002
-89.98335,29.99821,Thu Jun 10 04:05:54 2021,0.0,-125.3
-89.98336,29.9982,Thu Jun 10 04:07:03 2021,0.0,-172.8
-89.98336,29.9982,Thu Jun 10 04:08:13 2021,0.0,-2.6999999999999886
-89.98335,29.99821,Thu Jun 10 04:09:23 2021,0.0,-167.1
-89.98335,29.9982,Thu Jun 10 04:10:34 2021,0.0,-150.1
-89.98337,29.9982,Thu Jun 10 04:11:44 2021,0.0,130.5
-89.98335,29.99821,Thu Jun 10 04:12:55 2021,0.0,-158.7
-89.98337,29.99822,Thu Jun 10 04:14:15 2021,0.0,76.69999999999999
-89.98332,29.99826,Thu Jun 10 04:15:17 2021,0.1,146.10000000000002
-89.98327,29.99825,Thu Jun 10 04:16:21 2021,0.2,-85.4
-89.98333,29.99827,Thu Jun 10 04:17:24 2021,0.2,116.30000000000001
-89.98333,29.99827,Thu Jun 10 04:18:28 2021,0.1,93.69999999999999
-89.98333,29.99823,Thu Jun 10 04:19:33 2021,0.1,22.400000000000006
-89.98333,29.99822,Thu Jun 10 04:20:36 2021,0.1,72.9
-89.98334,29.99822,Thu Jun 10 04:21:44 2021,0.0,102.10000000000002
-89.98333,29.99821,Thu Jun 10 04:22:45 2021,0.0,76.69999999999999
-89.98333,29.99821,Thu Jun 10 04:23:54 2021,0.0,71.0
-89.98333,29.99822,Thu Jun 10 04:24:55 2021,0.0,92.5
-89.98333,29.99822,Thu Jun 10 04:26:04 2021,0.0,-157.3
-89.98334,29.99822,Thu Jun 10 04:27:13 2021,0.0,136.5
-89.98333,29.99822,Thu Jun 10 04:28:14 2021,0.0,172.89999999999998
-89.98333,29.99822,Thu Jun 10 04:29:25 2021,0.0,133.0
-89.98332,29.9982,Thu Jun 10 04:30:33 2021,0.0,167.39999999999998
-89.98332,29.99821,Thu Jun 10 04:31:44 2021,0.0,101.0
-89.98332,29.99821,Thu Jun 10 04:32:55 2021,0.0,95.10000000000002
-89.98333,29.99821,Thu Jun 10 04:34:03 2021,0.0,55.400000000000006
-89.98332,29.99821,Thu Jun 10 04:35:13 2021,0.0,102.0
-89.98333,29.99821,Thu Jun 10 04:36:25 2021,0.0,124.5
-89.98333,29.99821,Thu Jun 10 04:37:45 2021,0.0,-141.1
-89.98334,29.99821,Thu Jun 10 04:39:03 2021,0.0,56.5
-89.98333,29.99821,Thu Jun 10 04:40:05 2021,0.0,110.39999999999998
-89.98333,29.99821,Thu Jun 10 04:41:14 2021,0.0,85.5
-89.98333,29.99821,Thu Jun 10 04:42:23 2021,0.0,166.5
-89.98333,29.99821,Thu Jun 10 04:43:35 2021,0.0,78.6
-89.98334,29.9982,Thu Jun 10 04:44:54 2021,0.0,110.19999999999999
-89.98333,29.9982,Thu Jun 10 04:46:04 2021,0.0,-160.0
-89.98335,29.9982,Thu Jun 10 04:47:35 2021,0.0,46.099999999999994
-89.98334,29.9982,Thu Jun 10 04:48:43 2021,0.0,65.80000000000001
-89.98333,29.9982,Thu Jun 10 04:49:44 2021,0.0,171.0
-89.98334,29.9982,Thu Jun 10 04:50:53 2021,0.0,69.30000000000001
-89.98335,29.99822,Thu Jun 10 04:52:05 2021,0.0,46.19999999999999
-89.98334,29.99822,Thu Jun 10 04:53:24 2021,0.0,56.69999999999999
-89.98333,29.99821,Thu Jun 10 04:54:34 2021,0.0,173.89999999999998
-89.98333,29.99821,Thu Jun 10 04:55:43 2021,0.0,92.89999999999998
-89.98334,29.99821,Thu Jun 10 04:56:44 2021,0.0,67.19999999999999
-89.98334,29.99821,Thu Jun 10 04:57:55 2021,0.0,103.30000000000001
-89.98334,29.99821,Thu Jun 10 04:59:03 2021,0.0,82.9
-89.98333,29.9982,Thu Jun 10 05:00:34 2021,0.0,104.5
-89.98333,29.99821,Thu Jun 10 05:01:44 2021,0.0,123.19999999999999
-89.98333,29.99822,Thu Jun 10 05:02:54 2021,0.0,61.80000000000001
-89.98334,29.99821,Thu Jun 10 05:04:03 2021,0.0,119.30000000000001
-89.98334,29.99822,Thu Jun 10 05:05:13 2021,0.0,106.10000000000002
-89.98333,29.99823,Thu Jun 10 05:06:23 2021,0.0,61.30000000000001
-89.98334,29.99823,Thu Jun 10 05:07:35 2021,0.0,-177.10000000000002
-89.98334,29.99823,Thu Jun 10 05:08:44 2021,0.0,29.400000000000006
-89.98334,29.99821,Thu Jun 10 05:09:54 2021,0.0,114.39999999999998
-89.98334,29.99821,Thu Jun 10 05:11:05 2021,0.0,177.60000000000002
-89.98334,29.99822,Thu Jun 10 05:12:14 2021,0.0,68.69999999999999
-89.98335,29.99822,Thu Jun 10 05:13:24 2021,0.0,67.69999999999999
-89.98335,29.99822,Thu Jun 10 05:14:35 2021,0.0,38.599999999999994
-89.98334,29.99822,Thu Jun 10 05:15:44 2021,0.0,65.9
-89.98334,29.99822,Thu Jun 10 05:16:55 2021,0.0,72.1
-89.98334,29.99822,Thu Jun 10 05:18:04 2021,0.0,31.900000000000006
-89.98333,29.99821,Thu Jun 10 05:19:13 2021,0.0,103.30000000000001
-89.98333,29.99821,Thu Jun 10 05:20:24 2021,0.0,46.5
-89.98334,29.99822,Thu Jun 10 05:21:25 2021,0.0,81.80000000000001
-89.98334,29.99821,Thu Jun 10 05:22:33 2021,0.0,50.0
-89.98334,29.99822,Thu Jun 10 05:23:44 2021,0.0,47.69999999999999
-89.98334,29.99821,Thu Jun 10 05:24:54 2021,0.0,48.80000000000001
-89.98333,29.99821,Thu Jun 10 05:26:04 2021,0.0,87.5
-89.98333,29.99821,Thu Jun 10 05:27:14 2021,0.0,95.10000000000002
-89.98334,29.99821,Thu Jun 10 05:28:24 2021,0.0,70.80000000000001
-89.98334,29.9982,Thu Jun 10 05:29:34 2021,0.0,103.30000000000001
-89.98334,29.99821,Thu Jun 10 05:30:43 2021,0.0,99.19999999999999
-89.98334,29.9982,Thu Jun 10 05:31:55 2021,0.0,105.0
-89.98334,29.9982,Thu Jun 10 05:33:04 2021,0.0,74.69999999999999
-89.98334,29.99821,Thu Jun 10 05:34:13 2021,0.0,135.10000000000002
-89.98335,29.99821,Thu Jun 10 05:35:24 2021,0.0,102.30000000000001
-89.98334,29.99821,Thu Jun 10 05:36:34 2021,0.0,49.19999999999999
-89.98334,29.99821,Thu Jun 10 05:37:43 2021,0.0,170.5
-89.98333,29.99821,Thu Jun 10 05:38:54 2021,0.0,88.39999999999998
-89.98333,29.99822,Thu Jun 10 05:40:05 2021,0.0,107.39999999999998
-89.98333,29.99822,Thu Jun 10 05:41:14 2021,0.0,142.10000000000002
-89.98334,29.99821,Thu Jun 10 05:42:24 2021,0.0,129.5
-89.98334,29.99821,Thu Jun 10 05:43:34 2021,0.0,94.19999999999999
-89.98334,29.99821,Thu Jun 10 05:44:44 2021,0.0,132.10000000000002
-89.98333,29.99821,Thu Jun 10 05:45:55 2021,0.0,111.0
-89.98333,29.99821,Thu Jun 10 05:47:04 2021,0.0,88.19999999999999
-89.98333,29.99821,Thu Jun 10 05:48:13 2021,0.0,71.0
-89.98333,29.99821,Thu Jun 10 05:49:24 2021,0.0,124.10000000000002
-89.98334,29.99821,Thu Jun 10 05:50:35 2021,0.0,116.5
-89.98333,29.99821,Thu Jun 10 05:51:44 2021,0.0,19.19999999999999
-89.98333,29.99821,Thu Jun 10 05:52:54 2021,0.0,92.19999999999999
-89.98333,29.99821,Thu Jun 10 05:54:05 2021,0.0,74.6
-89.98333,29.99821,Thu Jun 10 05:55:14 2021,0.0,108.19999999999999
-89.98334,29.99821,Thu Jun 10 05:56:15 2021,0.0,118.30000000000001
-89.98333,29.99821,Thu Jun 10 05:57:25 2021,0.0,81.9
-89.98333,29.99821,Thu Jun 10 06:02:44 2021,0.0,87.80000000000001
-89.98334,29.99821,Thu Jun 10 06:03:45 2021,0.0,83.4
-89.98334,29.99821,Thu Jun 10 06:04:54 2021,0.0,176.5
-89.98332,29.99821,Thu Jun 10 06:06:05 2021,0.0,-105.0
-89.98334,29.99821,Thu Jun 10 06:07:14 2021,0.0,161.3
-89.98334,29.9982,Thu Jun 10 06:08:24 2021,0.0,63.69999999999999
-89.98333,29.99821,Thu Jun 10 06:09:25 2021,0.0,142.7
-89.98334,29.99821,Thu Jun 10 06:10:34 2021,0.0,56.400000000000006
-89.98333,29.99821,Thu Jun 10 06:11:44 2021,0.0,113.5
-89.98332,29.99822,Thu Jun 10 06:12:45 2021,0.0,-78.4
-89.98333,29.9982,Thu Jun 10 06:14:05 2021,0.0,-151.0
-89.98333,29.99822,Thu Jun 10 06:15:14 2021,0.0,175.5
-89.98333,29.99822,Thu Jun 10 06:16:24 2021,0.0,84.19999999999999
-89.98334,29.99822,Thu Jun 10 06:17:34 2021,0.0,43.19999999999999
-89.98333,29.99821,Thu Jun 10 06:18:44 2021,0.0,114.60000000000002
-89.98334,29.99821,Thu Jun 10 06:19:45 2021,0.0,99.30000000000001
-89.98335,29.99821,Thu Jun 10 06:20:55 2021,0.0,99.5
-89.98334,29.99821,Thu Jun 10 06:22:05 2021,0.0,19.099999999999994
-89.98333,29.99821,Thu Jun 10 06:23:13 2021,0.0,56.80000000000001
-89.98333,29.9982,Thu Jun 10 06:24:25 2021,0.0,53.599999999999994
-89.98334,29.99819,Thu Jun 10 06:25:35 2021,0.0,83.6
-89.98333,29.9982,Thu Jun 10 06:26:44 2021,0.0,93.19999999999999
-89.98333,29.99821,Thu Jun 10 06:28:03 2021,0.0,42.30000000000001
-89.98334,29.99821,Thu Jun 10 06:29:04 2021,0.0,59.900000000000006
-89.98332,29.99821,Thu Jun 10 06:30:14 2021,0.0,62.5
-89.98333,29.99821,Thu Jun 10 06:31:24 2021,0.0,79.4
-89.98334,29.99821,Thu Jun 10 06:32:34 2021,0.0,123.80000000000001
-89.98332,29.99821,Thu Jun 10 06:33:35 2021,0.0,44.900000000000006
-89.98334,29.9982,Thu Jun 10 06:34:44 2021,0.0,79.6
-89.98334,29.99821,Thu Jun 10 06:35:53 2021,0.0,65.19999999999999
-89.98333,29.99821,Thu Jun 10 06:37:04 2021,0.0,61.099999999999994
-89.98333,29.99821,Thu Jun 10 06:38:14 2021,0.0,32.099999999999994
-89.98334,29.99821,Thu Jun 10 06:39:23 2021,0.0,5.900000000000006
-89.98334,29.99821,Thu Jun 10 06:40:35 2021,0.0,76.5
-89.98333,29.99822,Thu Jun 10 06:41:44 2021,0.0,91.19999999999999
-89.98334,29.99821,Thu Jun 10 06:43:04 2021,0.0,51.400000000000006
-89.98333,29.99822,Thu Jun 10 06:44:13 2021,0.0,3.3000000000000114
-89.98332,29.99823,Thu Jun 10 06:45:24 2021,0.0,174.39999999999998
-89.98333,29.99822,Thu Jun 10 06:46:34 2021,0.0,43.19999999999999
-89.98333,29.99822,Thu Jun 10 06:47:44 2021,0.0,81.1
-89.98333,29.99821,Thu Jun 10 06:48:45 2021,0.0,116.10000000000002
