longitude,latitude,time,SOG,Angle Difference
-91.42623,31.55038,Wed Mar 22 12:17:09 2023,0.0,-169.8
-91.42624,31.55041,Wed Mar 22 12:18:28 2023,0.0,-156.7
-91.42623,31.55036,Wed Mar 22 12:28:14 2023,0.1,129.5
-91.42621,31.55031,Wed Mar 22 12:37:07 2023,0.0,154.9
-91.42622,31.55031,Wed Mar 22 12:38:08 2023,0.0,163.0
-91.42622,31.55032,Wed Mar 22 12:40:48 2023,0.0,159.0
-91.42623,31.55033,Wed Mar 22 12:44:48 2023,0.0,164.1
-91.42622,31.55031,Wed Mar 22 12:49:48 2023,0.0,163.1
-91.42623,31.55031,Wed Mar 22 13:03:09 2023,0.0,168.9
-91.42624,31.55034,Wed Mar 22 13:07:38 2023,0.0,-179.7
-91.42624,31.55034,Wed Mar 22 13:10:48 2023,0.0,162.5
-91.42623,31.55032,Wed Mar 22 13:28:49 2023,0.0,122.80000000000001
-91.42623,31.55032,Wed Mar 22 13:31:09 2023,0.0,114.4
-91.42623,31.55032,Wed Mar 22 13:34:29 2023,0.0,105.0
-91.42623,31.55031,Wed Mar 22 13:42:29 2023,0.0,92.4
-91.42623,31.55032,Wed Mar 22 13:56:28 2023,0.0,44.7
-91.42623,31.55033,Wed Mar 22 13:59:29 2023,0.0,42.5
-91.42623,31.55033,Wed Mar 22 14:02:28 2023,0.0,64.1
-91.42622,31.55032,Wed Mar 22 14:04:49 2023,0.0,73.19999999999999
-91.42621,31.55031,Wed Mar 22 14:11:48 2023,0.0,53.400000000000006
-91.42622,31.5503,Wed Mar 22 14:14:29 2023,0.0,61.3
-91.4262,31.55027,Wed Mar 22 14:19:08 2023,0.0,70.4
-91.4262,31.55027,Wed Mar 22 14:26:29 2023,0.0,50.599999999999994
-91.42621,31.55027,Wed Mar 22 14:35:29 2023,0.0,38.3
-91.42622,31.55029,Wed Mar 22 14:37:58 2023,0.0,-11.0
-91.42622,31.5503,Wed Mar 22 14:42:19 2023,0.1,49.599999999999994
-91.42622,31.5503,Wed Mar 22 14:43:48 2023,0.0,70.9
-91.42622,31.5503,Wed Mar 22 14:46:19 2023,0.0,68.30000000000001
-91.42622,31.55032,Wed Mar 22 14:48:28 2023,0.0,72.5
-91.42622,31.55033,Wed Mar 22 14:51:18 2023,0.0,82.80000000000001
-91.42622,31.55033,Wed Mar 22 14:54:29 2023,0.0,81.6
-91.42625,31.55042,Wed Mar 22 14:57:49 2023,0.0,65.69999999999999
-91.42625,31.55042,Wed Mar 22 14:58:58 2023,0.0,75.19999999999999
-91.42625,31.55042,Wed Mar 22 15:00:49 2023,0.0,72.19999999999999
-91.42625,31.55042,Wed Mar 22 15:03:59 2023,0.0,74.9
-91.42626,31.55043,Wed Mar 22 15:05:19 2023,0.0,70.0
-91.42626,31.55043,Wed Mar 22 15:06:28 2023,0.0,66.9
-91.42626,31.55044,Wed Mar 22 15:07:39 2023,0.0,62.19999999999999
-91.42626,31.55047,Wed Mar 22 15:11:18 2023,0.0,63.69999999999999
-91.42626,31.55044,Wed Mar 22 15:16:09 2023,0.0,85.9
-91.42626,31.55044,Wed Mar 22 15:17:18 2023,0.0,86.6
-91.42625,31.55043,Wed Mar 22 15:18:48 2023,0.0,84.9
-91.42625,31.55043,Wed Mar 22 15:20:18 2023,0.0,80.0
-91.42625,31.55044,Wed Mar 22 15:21:29 2023,0.0,74.69999999999999
-91.42626,31.55044,Wed Mar 22 15:22:59 2023,0.0,77.4
-91.42626,31.55044,Wed Mar 22 15:24:59 2023,0.0,81.4
-91.42625,31.55044,Wed Mar 22 15:26:09 2023,0.0,78.6
-91.42625,31.55045,Wed Mar 22 15:28:39 2023,0.0,68.30000000000001
-91.42626,31.55045,Wed Mar 22 15:31:08 2023,0.0,76.19999999999999
-91.42626,31.55044,Wed Mar 22 15:33:08 2023,0.0,74.6
-91.42626,31.55044,Wed Mar 22 15:34:18 2023,0.0,73.6
-91.42626,31.55044,Wed Mar 22 15:35:58 2023,0.0,71.1
-91.42626,31.55044,Wed Mar 22 15:37:29 2023,0.1,78.1
-91.42625,31.55043,Wed Mar 22 15:38:38 2023,0.0,76.69999999999999
-91.42625,31.55043,Wed Mar 22 15:40:19 2023,0.0,67.1
